TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_ARROW	Flèches
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Valeur d'attaque +%d	SA
TOOLTIP_ATT_SPEED	Vitesse d'attaque +%d%%	SA
TOOLTIP_AUTO_POTION_HP	Élixir du soleil
TOOLTIP_AUTO_POTION_REST	Quantité restante : %.2f%%
TOOLTIP_AUTO_POTION_SP	Élixir de la lune
TOOLTIP_AUTO_POTION_USING	Actif
TOOLTIP_BOW_DISTANCE	Portée de l'Arc +%dm	SA
TOOLTIP_BUYPRICE	Prix : %s
TOOLTIP_CAST_SPEED	Vitesse du sort +%d%%	SA
TOOLTIP_CON	Vitalité +%d	SA
TOOLTIP_DEF_GRADE	Défense +%d	SA
TOOLTIP_DEX	Dextérité +%d	SA
TOOLTIP_EAR	Boucles d'oreille
TOOLTIP_ETC	Etc..
TOOLTIP_FISHINGROD_EXP	Points %d / %d
TOOLTIP_FISHINGROD_LEVEL	Niveau : %d
TOOLTIP_FISHINGROD_UPGRADE1	Donnez-la au pêcheur
TOOLTIP_FISHINGROD_UPGRADE2	pour obtenir une
TOOLTIP_FISHINGROD_UPGRADE3	canne à pêche améliorée
TOOLTIP_FISH_LEN	Longueur : %.2fcm
TOOLTIP_HELMET	Casque
TOOLTIP_HP_REGEN	Régénération des PV +%d%%	SA
TOOLTIP_INT	Intelligence +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valeur d'attaque %d
TOOLTIP_ITEM_ATT_POWER	Valeur d'attaque %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valeur d'attaque %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Valeur d'attaque %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Vitesse d'attaque %s
TOOLTIP_ITEM_DEF_GRADE	Défense %d
TOOLTIP_ITEM_FAST	Rapide
TOOLTIP_ITEM_DURABILITY	Shelf life: %2f%%
TOOLTIP_ITEM_LIMIT_CON	Limite sup. de vitalité : %d
TOOLTIP_ITEM_LIMIT_DEX	Limite sup. de dextérité : %d
TOOLTIP_ITEM_LIMIT_INT	Limite sup. de l'intelligence : %d
TOOLTIP_ITEM_LIMIT_LEVEL	Du niveau : %d
TOOLTIP_ITEM_LIMIT_STR	Limite sup. de la force : %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valeur de l'attaque magique %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valeur de l'attaque magique %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Défense magique %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Attaque magique +%d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Attaque Magique/Melee +%d%%
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Ralenti
TOOLTIP_ITEM_VERY_FAST	Très rapide
TOOLTIP_ITEM_VERY_SLOW	Très ralenti
TOOLTIP_ITEM_WEARABLE_JOB	[ Portable ]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Numéro de loterie : %d
TOOLTIP_MAGIC_ATT_GRADE	Valeur d'attaque magique +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Défense magique +%d	SA
TOOLTIP_MALL_ATTBONUS	Valeur d'attaque +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	
ACCE_WINDOW_ONLY_WEAPONS	You can only absorb weapons.
TOOLTIP_MALL_AUTOLOOT	Une main qui ramasse les Yangs automatiquement. 	SNA
TOOLTIP_MALL_DEFBONUS	Défense +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Défense 	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50% plus d'expérience 	SNA
TOOLTIP_MALL_FISH_MIND	La chance d'attraper un poisson est augmenter. 	SNA
TOOLTIP_MALL_GOLDBONUS	Chance d'obtenir des Yangs augmentée de %.1f%%.	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Double chance de Drop de Yangs 	SNA
TOOLTIP_MALL_ITEMBONUS	Chance de Drop d'objet (%.1f) 	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Double chance de Drop pour les objets 	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Points d'amours augmente plus rapidement 	SNA
TOOLTIP_MALL_SAFEBOX	Plus d'espace dans l'entrepôt disponible	SNA
TOOLTIP_MAX_HP	PV max. +%d	SA
TOOLTIP_MAX_HP_PCT	PV max. +%d%%	SA
TOOLTIP_MAX_SP	PM max. +%d	SA
TOOLTIP_MAX_SP_PCT	PM max. +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Endurance +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS Erreur (%d, %d)
TOOLTIP_MOV_SPEED	Vit. de déplt %d%%	SA
TOOLTIP_NECK	Collier
TOOLTIP_NEED_ALL_SP	PM requis : Max.
TOOLTIP_NEED_GSP	Esprit du Dragon requis : %d
TOOLTIP_NEED_HP	PV requis : %d
TOOLTIP_NEED_HP_PER_SEC	PV/sec. : %d
TOOLTIP_NEED_SKILL_POINT	Points de compétences requis :
TOOLTIP_NEED_SP	PM requis : %d
TOOLTIP_NEED_SP_PER_SEC	PM/sec. : %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Prochain niveau : %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Prochain niveau : %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Dégats moyen :  %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Résistance aux Dégâts Moyens : %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	D'avantage de %d que de membres du Groupe
TOOLTIP_PARTY_INFO_GRADE_UP2	Niveau de l'attaque +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Niveau de défense +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restaure les PV/PM de tous les membres du groupe toutes les 60 minutes.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restaure les PV/PM de tous les membres du groupe toutes les 30 minutes.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Vous devez attendre 3 minutes après la mort d'un membre du Groupe.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Vous pouvez appeler les membres du Groupe qui sont sur le même serveur à tout moment.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Niveau de l'attaque +(nombre de membres du Groupe /2) Attaquant %d peut être choisi.
TOOLTIP_PARTY_INFO_SET_TANKER	Niveau de défense +(nombre du membres du groupe) combattants au corps-à-corps 1 peuvent être choisis.
TOOLTIP_PARTY_SKILL_LEVEL	Niveau actuel : %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Attaque/Défense améliorée]
TOOLTIP_PARTY_TITLE_HEAL	[restaurer]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Lorsque vous avez plus de %d membres de Groupe vous obtenez %d%% de Bonus EXP .
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Appeler]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Nommer un attaquant]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Nommer un combattant au corps-à-corps]
TOOLTIP_PICK_EXP	Points : %d / %d
TOOLTIP_PICK_LEVEL	Niveau : %d
TOOLTIP_PICK_UPGRADE1	Donnez-la au bûcheron
TOOLTIP_PICK_UPGRADE2	pour obtenir une
TOOLTIP_PICK_UPGRADE3	Pioche améliorée.
TOOLTIP_POTION_CURE	Annuler les effets négatifs
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Vitesse d'attaque +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	PV +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	PV +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Vitesse de déplacement +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	PM +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	PM +%d
TOOLTIP_POTION_SEC	Sec.
TOOLTIP_POTION_TIME	Durée :
TOOLTIP_REQUIREMENT_21_LEVEL	Vous devez atteindre le niveau 21.
TOOLTIP_REQUIREMENT_41_LEVEL	Vous devez atteindre le niveau 41.
TOOLTIP_REQUIREMENT_LEVEL	Vous devez atteindre le niveau %d.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s niveau %d requis.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d requis
TOOLTIP_RESIST_BOW	Résistance contre les flèches %d%%	SA
TOOLTIP_RESIST_ELEC	Résistance à la foudre %d%%	SA
TOOLTIP_RESIST_FIRE	Résistance au feu %d%%	SA
TOOLTIP_RESIST_MAGIC	Résistance à la Magie %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Restant : %d
TOOLTIP_SELLPRICE	Prix : %s
TOOLTIP_SHAMAN	Chamane
TOOLTIP_SHIELD	Bouclier
TOOLTIP_SHOES	Chaussures
TOOLTIP_SKILL	Compétences	SNA
TOOLTIP_SKILLBOOK_NAME	Manuel de compétences
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valeur d'attaque: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valeur d'attaque :
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Vitesse d'attaque : +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Défense :
TOOLTIP_SKILL_AFFECT_DODGE	Valeur d'attaque de l'adversaire  : -
TOOLTIP_SKILL_AFFECT_HEAL	Restaurer les PV :
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Vitesse d'attaque : +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Chance de renvoyer une attaque au Corps-à-corps :
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Résistance contre les dommages corporels :
TOOLTIP_SKILL_COOL_TIME	Temps d'attente : 
TOOLTIP_SKILL_DAMAGE_BONUS	Dégats de compétence %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Résistance contre les dégats de compétences %d%%	SA
TOOLTIP_SKILL_DURATION	Durée : %d sec.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Livre de l'oubli
TOOLTIP_SKILL_LEVEL	Niveau actuel : %d
TOOLTIP_SKILL_LEVEL_MASTER	Niveau actuel : %d (Master)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Niveau actuel : %d (Max. %d)
TOOLTIP_SOCKET_EMPTY	Vide
TOOLTIP_SOCKET_REFINABLE_ITEM	[Objet à emplacement]
TOOLTIP_SP_REGEN	Régénération des PM +%d%%	SA
TOOLTIP_STR	Force +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Unique
V	Guerrier
TOOLTIP_WEAPON	Arme
TOOLTIP_WRISTLET	Bracelet
UI_ACCEPT	Accepter
UI_CANCEL	Annuler
UI_CLOSE	Fermer
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Refuser
UI_ITEM	Objet
UI_LEFT_TIME	Temps restant : %d Sec.
UI_NEXT	Continuer
UI_NOCONTENTS	Pas de contenu
UI_NONAME	Pas de nom
UI_OK	Ok
UI_POS_UNKNOWN	Endroit inconnu
UI_UNKNOWN	Inconu
UPLOAD_MARK_CHECK_NEED_RECONNECT	Le téléchargement doit être recommencer.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Le téléchargement doit être recommencer.
USE_ITEM_FAILURE_PRIVATE_SHOP	Vous ne pouvez pas utiliser d'objet tant que votre magasin privé est ouvert.
USE_SKILL_ERROR_UNKNOWN	Erreur compétence inconnue: %s
TIME_DAY	Jour
TIME_DAYS	Jours
TIME_S_HOUR	Heure
TIME_HOUR	Heure
TIME_HOURS	Heures
TIME_MINUTE	minute
TIME_MINUTES	minutes
TIME_S_MIN	Min.
TIME_S_SEC	Seconde.
TIME_SEC	seconde
TIME_SECS	seconds
TIME_AND	et
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	Ne vous montrez pas à nouveau
SKILLBOOK_INVENTORY_POPUP_INFO	Vous pouvez trouver vos livres de compétences dans l'extension d'inventaire, qui s'ouvre en haut à gauche de votre page d'équipement(s).
LOGIN_FAILURE_VERSION_CHECK	Votre client n'est pas à jour. Le client va maintenant fermer et démarrer le patch. Une fois que le correcteur a téléchargé tous les fichiers, vous pouvez vous reconnecter.
SKILL_BLEEDING	Saignement
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Force contre les Lycans + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Attaque saignante + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Résistance contre les attaques saignantes + %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Chance de parer les Lycans %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Défense contre les griffes +%d%%	SA
TOOLTIP_WOLFMAN	Lycan
JOB_WOLFMAN	Lycan
JOB_WOLFMAN0	Lycan débutant
JOB_WOLFMAN1	Instinct
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Taux d'absorption : %d%%	SA
CUBE_STONE_MATERIAL_RANGE	Pierre +%d - +%d
CUBE_STONE_MATERIAL_SINGLE	Pierre +%d
MAINTENANCE_DESCRIPTION	<TEXT text="Server maintenance in " font_size="LARGE"><TEXT text="%s" r=255 g=0 b=0 font_size="LARGE"><TEXT text=" estimated Durée : %s" font_s
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text="%s" color="0xFFCAA76F">a acquis l'Entrepôt de Guilde. 
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text="%s" color="0xFFCAA76F"> has stored <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text="%s" color="0xFFCAA76F"> has removed <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text="%s" color="0xFFCAA76F"> a déposé <TEXT text="%s" color="0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	TEXT text="%s" color="0xFFCAA76F"> a retiré <TEXT text="%s" color="0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text="%s" color="0xFFCAA76F"> Has the size of the storage on <TEXT text="%d" color="0xFFCAA76F"> Pages expanded.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	Vous avez changé la langue. Le client redémarre pour appliquer le changement.
WHISPER_OFFLINE_ACCEPT_TEXT	Envoyer
WHISPER_OFFLINE_CANCEL_TEXT	Fermer
WHISPER_OFFLINE_MESSAGE_QUESTION	%s est actuellement hors ligne. Voulez-vous envoyer un message hors ligne pour qu'il reçoive le message dès qu'il est en ligne ? Un message hors ligne coûte 15 000 yangs.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s est actuellement hors ligne. Voulez-vous envoyer un message hors ligne pour qu'il reçoive le message dès qu'il est en ligne ?
ITEM_REFUND_WINDOW_TITLE	Objets restaurés
ITEM_REFUND_DESCRIPTION1	Vous semblez avoir perdu des objets à cause d'une erreur qui a été restaurée.
ITEM_REFUND_DESCRIPTION2	Les éléments suivants ont été restaurés :
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	Prendre %s
SHOP_OFFLINE_TAKE_MONEY_QUESTION	Combien veux-tu retirer?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	Vous ne pouvez pas décoller autant que votre Yang dépasserait la limite maximale.
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	Vous n'avez pas de yang dans le magasin hors ligne.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Saisissez le prix pour les %s :
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	Vous devez d'abord retirer tous les articles.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	Tu dois d'abord enlever les yangs.
MONEY_INPUT_DIALOG_RECVPRICE	Vous obtenez: %s (%d%% tax)
MONEY_INPUT_DIALOG_SELLPRICE	Prix de vente : %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Expiré
RESIST_HUMAN	Résistance demi-humain
RESIST_MONSTER	Résistance contre les monstres
OFFLINE_SHOP_TIMEOUT_TEXT	%s
SKILL_DEFEND_BONUS	Résistance Skill
NORMAL_HIT_DEFEND_BONUS	Résistance aux DM(s)
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	Permanente
DO_YOU_REALLY_BUY	Êtes-vous sûr de vouloir acheter %s pour[ENTER]%s %s?
OFFLINE_SHOP_ITEM_DISABLED	Cette fonction est actuellement désactivée dans la boutique mobile hors ligne en raison d'une erreur. Une fois le bug corrigé, la fonctionnalité sera à nouveau activée.
OFFLINE_SHOP_CLOSE_QUESTION	Voulez-vous fermer le magasin hors ligne ?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	Le magasin hors ligne a déjà expiré. Vous devez en ouvrir un nouveau pour vendre vos articles.
UI_PREVPAGE	Retour
UI_NEXTPAGE	Continuer
PET_STAT_MAIN	Bonus par défaut: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Défense contre les monstres +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Fort contre Metins +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Force contre les bosses +%d%%	SA
SIDEBAR_TOOLTIP_SHOP	Magasin Hors-Ligne
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Stockage de guilde
SIDEBAR_TOOLTIP_MOUNT	Aperçu de la Monture
SIDEBAR_TOOLTIP_PET	Aperçu du Familier
SIDEBAR_TOOLTIP_SAFEBOX	Inventaire
TOOLTIP_ITEM_NO_TRADE	Cet objet n'est pas échangeable.
TOOLTIP_ITEM_NO_DESTROY	Cet objet est indestructible.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Détruire
ITEM_DROP_OR_DESTROY_BTN_DROP	Drop
CANNOT_DESTROY_ITEM	Cet article ne peut pas être détruit.
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Illimité
SWITCHBOT_MAX_USE_QUESTION_TITLE	SWITCHBOT MAX UTILISER LE TITRE DE LA QUESTION
SWITCHBOT_MAX_USE_QUESTION_DESC	Spécifiez le nombre maximal de commutateurs (0 = illimité):
SIDEBAR_TOOLTIP_SWITCHBOT	Switchbot
STAT_TOOLTIP_CON10	Augmente de 10 fois le HTP et la défense
STAT_TOOLTIP_DEX10	Augmente de x10 l'attaque et l'évasion
STAT_TOOLTIP_INT10	Augmente de 10 fois la PF, l'Attaque magique et la Défense.
STAT_TOOLTIP_STR10	Augmente de 10 fois la valeur d'attaque et les dégâts
TOOLTIP_VOTE4BUFF	VoteSite	SNA
TOOLTIP_ALIGNMENT_GOOD	Rang: Force contre les Monstres  5%
TOOLTIP_ALIGNMENT_BAD	Rank: Force contre les Demi-Humains  5%
CHAT_OPEN_LINK_DANGER	Êtes-vous sûr de vouloir ouvrir ce lien ? Cela pourrait inclure des virus ou des logiciels malveillants.
DRAGON_SOUL_CANNOT_REFINE	Vous ne pouvez pas raffiner cette pierre-dragon.
DRAGON_SOUL_CANNOT_REFINE_MORE	Cette pierre-dragon a déjà atteint le niveau le plus élevé.
DRAGON_SOUL_EQUIP_WARNING1	Il est difficile de dessertir une pierre-dragon.
DRAGON_SOUL_EQUIP_WARNING2	Souhaitez-vous tout de même continuer ?
DRAGON_SOUL_EXPIRED	Pierre-dragon vidée
DRAGON_SOUL_INVALID_DRAGON_SOUL	C'est la mauvaise pierre-dragon.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Ce n'est pas une pierre-dragon.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Ce n'est pas la bonne pierre-dragon.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	Vous n'avez pas suffisamment de matériel pour un raffinage.
DRAGON_SOUL_NOT_MATCHED_SLOT	La pierre-dragon ne rentre pas dans cet emplacement.
DRAGON_SOUL_STEP_LEVEL1	Pureté : mate.
DRAGON_SOUL_STEP_LEVEL2	Pureté : claire.
DRAGON_SOUL_STEP_LEVEL3	Pureté : pure à la loupe.
DRAGON_SOUL_STEP_LEVEL4	Pureté : brillante.
DRAGON_SOUL_STEP_LEVEL5	Pureté : excellente.
DRAGON_SOUL_STRENGTH	Niveau : +%d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	La pierre-dragon risque d'être détruite.
DRAGON_SOUL_UNEQUIP_WARNING2	Souhaitez-vous tout de même continuer ?
DRAGON_SOUL_UNMATCHED_SLOT	C'est le mauvais emplacement.
DRAGON_SOUL_UNQUALIFIED	Vous ne pouvez pas encore utiliser l'alchimie des pierres-dragons.
TOOLTIP_DRAGON_SOUL_DECK1	Ciel	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Terre	SNA
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Améliorer
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Développer
PET_UPGRADE_CANCEL_BUTTON_TEXT	Fermer
PET_UPGRADE_INFO_HAPPINESS	Plus le niveau de satisfaction est élevé, plus votre animal sera satisfait longtemps. [ENTER] Au niveau suivant, il faudra des %s jusqu'à ce que votre animal soit complètement insatisfait.
PET_UPGRADE_INFO_RAGE	Plus le niveau de rage est élevé, plus long sera son temps d’arrêt. Au niveau suivant le mode rage s’arrêtera à %s
PET_UPGRADE_INFO_STAMINA	Plus le niveau d'endurance est élevé, plus la valeur d'endurance de votre animal est élevée. Au niveau suivant, votre animal a une endurance de %d.
PET_UPGRADE_PRICE	Coût: %s
PET_UPGRADE_TEXT_BONUS1	%d max. HP->%d max. Hp
PET_UPGRADE_TEXT_BONUS2	%d Défense->%d Défense
PET_UPGRADE_TEXT_BONUS3	%d%% forte contre les monstres->%d%% forte contre les monstres
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Niveau %d-> niveau %d
PET_UPGRADE_TITLE_BONUS1	Amélioration: max. Tp
PET_UPGRADE_TITLE_BONUS2	Amélioration : Défense
PET_UPGRADE_TITLE_BONUS3	Amélioration : Force contre les monstres
PET_UPGRADE_TITLE_EVOLUTION	Evolution
PET_UPGRADE_TITLE_HAPPINESS	Amélioration : Satisfaction
PET_UPGRADE_TITLE_RAGE	Amélioration : Rage
PET_UPGRADE_TITLE_STAMINA	Amélioration: Endurance
KING_HORSE_UPGRADE_SUCCESS	L'amélioration a été un succès.
KING_HORSE_UPGRADE_FAIL	L'amélioration a échoué.
HORSE_UPGRADE_INFO_RAGE	Plus le niveau de rage est élevé, plus long sera son temps d’arrêt. Au niveau suivant le mode rage s’arrêtera à %s
TARGET_INFO_LEVELLIMIT	(Pour Lv. %d)
TARGET_INFO_DAMAGE	Dommages: %s-%s
TARGET_INFO_DEFENSE	Défense: %s
TARGET_INFO_EXP	Expérience: %s
TARGET_INFO_MAINRACE	Genre: %s
TARGET_INFO_MAX_HP	PV Max : %s
TARGET_INFO_NO_ITEM_TEXT	Aucun objet Droppbar.
TARGET_INFO_NO_RACE	Non
TARGET_INFO_RACE_ANIMAL	Animaux
TARGET_INFO_RACE_DARK	Obscurité
TARGET_INFO_RACE_DEVIL	Mal
TARGET_INFO_RACE_EARTH	Terre
TARGET_INFO_RACE_ELEC	Foudre
TARGET_INFO_RACE_FIRE	Feu
TARGET_INFO_RACE_HUMAN	Demi Humains
TARGET_INFO_RACE_ICE	Glace
TARGET_INFO_RACE_MILGYO	Ésotérique
TARGET_INFO_RACE_TREE	Arbre
TARGET_INFO_RACE_ORC	Orcs
TARGET_INFO_RACE_UNDEAD	Mort-vivant
TARGET_INFO_RACE_WIND	Vent
TARGET_INFO_RACE_METIN	Pierre Metin
TARGET_INFO_STONE_NAME	Pierre d'esprit
TARGET_INFO_SUBRACE	Sous-genre: %s
ITEM_SUBTYPE_ARMOR_BODY	Armure
ITEM_SUBTYPE_ARMOR_EAR	Boucles d'oreilles
ITEM_SUBTYPE_ARMOR_FOOTS	Chaussures
ITEM_SUBTYPE_ARMOR_HEAD	Helm
ITEM_SUBTYPE_ARMOR_NECK	Collier
ITEM_SUBTYPE_ARMOR_SHIELD	Bouclier
ITEM_SUBTYPE_ARMOR_WRIST	Bracelet
ITEM_SUBTYPE_COSTUME_ACCE	Ceinture
ITEM_SUBTYPE_COSTUME_BODY	Armure
ITEM_SUBTYPE_COSTUME_HAIR	Cheveux
ITEM_SUBTYPE_COSTUME_HAIR_M	Cheveux (homme)
ITEM_SUBTYPE_COSTUME_HAIR_W	Cheveux (femme)
ITEM_SUBTYPE_COSTUME_MOUNT	Monture
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Vivant
ITEM_SUBTYPE_FISH_GRILLED	Grillée
ITEM_SUBTYPE_MOUNT_SUB_FOOD	Alimentation
ITEM_SUBTYPE_MOUNT_SUB_REVIVE	Revivre
ITEM_SUBTYPE_MOUNT_SUB_SUMMON	Créature
ITEM_SUBTYPE_NONE	Tous
ITEM_SUBTYPE_NONE_DISPLAY	Sélectionner la sous-catégorie.....
ITEM_SUBTYPE_SPHAERA_SUB_PACK	Forfait
ITEM_SUBTYPE_SPHAERA_SUB_TIME_ADD	Manipulation du temps
ITEM_SUBTYPE_WEAPON_ARROW	Flèche
ITEM_SUBTYPE_WEAPON_BELL	Gong
ITEM_SUBTYPE_WEAPON_BOW	Arc
ITEM_SUBTYPE_WEAPON_DAGGER	Dagues
ITEM_SUBTYPE_WEAPON_FAN	Éventail
ITEM_SUBTYPE_WEAPON_SWORD	Épée
ITEM_SUBTYPE_WEAPON_TWO_HANDED	Deux-mains
ITEM_TYPE_ARMOR	Armure
ITEM_TYPE_COSTUME	Costume
ITEM_TYPE_FISH	Poisson
ITEM_TYPE_MATERIAL	Autre
ITEM_TYPE_METIN	Pierre d'esprit
ITEM_TYPE_MOUNT	Monture
ITEM_TYPE_NONE	Tous
ITEM_TYPE_NONE_DISPLAY	Choisis le type d'article...
ITEM_TYPE_POLYMORPH	Transformation
ITEM_TYPE_QUEST	Quête(s)
ITEM_TYPE_WEAPON	Arme
TEXT_TYPE_ITEMNAME	Nom de l'objet
TEXT_TYPE_NONE	Aucune recherche
TEXT_TYPE_PLAYERNAME	Nom du joueur
AUCTION_INFORMER_INFO_TEXT	Vous avez vendu %s pour %s.
AUCTION_INFORMER_INFO_MULTI_TEXT	Vous avez vendu %dx %s pour %s.
AUCTION_INFORMER_RECEIVED_GOLD_TEXT	Vous obtiendrez <TEXT color=0xFFCAA76F text="%s">.
AUCTION_GAME_MESSAGE_ITEM_BUY_NOT_EXIST	Cet article a malheureusement été vendu.
AUCTION_GAME_MESSAGE_ITEM_BUY_TIMEOUT	Le temps alloué à cet article est écoulé.
AUCTION_GAME_MESSAGE_ITEM_BUY_SUCCESS	Vous avez acquis avec succès l'objet!
AUCTION_GAME_MESSAGE_ITEM_INSERT_SUCCESS	L'article a été abandonné avec succès.
