TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_EAR	Fülbevaló
TOOLTIP_ETC	Stb.
TOOLTIP_FISHINGROD_EXP	Pont: %d / %d
TOOLTIP_FISHINGROD_LEVEL	Szint: %d
TOOLTIP_FISHINGROD_UPGRADE1	Add a halásznak,
TOOLTIP_FISHINGROD_UPGRADE2	hogy egy jobb
TOOLTIP_FISHINGROD_UPGRADE3	horgászbotot adjon.
TOOLTIP_FISH_LEN	Hossz: %.2fcm
TOOLTIP_HELMET	Sisak
TOOLTIP_HP_REGEN	TP regenerálódás +%d%%	SA
TOOLTIP_INT	Intelligencia +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Támadó érték %d
TOOLTIP_ITEM_ATT_POWER	Támadó érték %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Támadó érték %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Támadó érték %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Támadósebesség %s
TOOLTIP_ITEM_DEF_GRADE	Védelem %d
TOOLTIP_ITEM_FAST	Gyors
TOOLTIP_ITEM_DURABILITY	Polc élettartama: %2f%%
TOOLTIP_ITEM_LIMIT_CON	Életerõ felsõ határ: %d
TOOLTIP_ITEM_LIMIT_DEX	Ügyesség felsõ határ: %d
TOOLTIP_ITEM_LIMIT_INT	Intelligencia felsõ határ: %d
TOOLTIP_ITEM_LIMIT_LEVEL	%d. szinttõl
TOOLTIP_ITEM_LIMIT_STR	Erõ felsõ határ: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Mágikus támadó érték %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Mágikus támadó érték %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Mágikus védelem %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Mágikus támadás +%d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Mágikus/fizikai támadás +%d%%
TOOLTIP_ITEM_NORMAL	Normál
TOOLTIP_ITEM_SLOW	Lassú
TOOLTIP_ITEM_VERY_FAST	Nagyon gyors
TOOLTIP_ITEM_VERY_SLOW	Nagyon lassú
TOOLTIP_ITEM_WEARABLE_JOB	[ Felszerelhetõ ]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Szerencseszám: %d
TOOLTIP_MAGIC_ATT_GRADE	Mágikus támadó érték +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Mágikus védelem +%d	SA
TOOLTIP_MALL_ATTBONUS	Támadó érték +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Támadó érték +10%	SNA
ACCE_WINDOW_ONLY_WEAPONS	Csak fegyvereket tudsz abszorbálni.
TOOLTIP_MALL_AUTOLOOT	Automatikusan felszedi a Yangot.	SNA
TOOLTIP_MALL_DEFBONUS	Védekezés +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Védekezés 	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50%-kal több EXP	SNA
TOOLTIP_MALL_FISH_MIND	A halfogás esélye megnõtt.	SNA
TOOLTIP_MALL_GOLDBONUS	Yang eldobási esély (%.1f)	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Megduplázza a Yang-dobási esélyt	SNA
TOOLTIP_MALL_ITEMBONUS	Tárgydobási esély (%.1f)	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Dupla tárgy eldobási esély	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Gyorsabban nõnek az életpontok.	SNA
TOOLTIP_MALL_SAFEBOX	Nagyobb raktártér áll rendelkezésre.	SNA
TOOLTIP_MAX_HP	Max. TP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_MAX_SP	Max. MP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Kitartás +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS HIBA(%d, %d)
TOOLTIP_MOV_SPEED	Mozgási sebesség %d%%	SA
TOOLTIP_NECK	Nyaklánc
TOOLTIP_NEED_ALL_SP	Szükséges MP: Max.
TOOLTIP_NEED_GSP	Szükséges Sárkányszellem: %d
TOOLTIP_NEED_HP	Szükséges TP: %d
TOOLTIP_NEED_HP_PER_SEC	TP / mp. : %d
TOOLTIP_NEED_SKILL_POINT	Szükséges készség pont:
TOOLTIP_NEED_SP	Szükséges MP: %d
TOOLTIP_NEED_SP_PER_SEC	MP / mp.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Következõ szint: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Következõ szint: %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Átlagos károk %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Átlagos veszteség ellenállás %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Több, mint %d csoporttag
TOOLTIP_PARTY_INFO_GRADE_UP2	Támadási szint +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Védelmi szint +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Minden csoporttag TP/MP helyreállítása egyszer 60 percen belül.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Minden csoporttag TP/MP helyreállítása 30 percen belül egyszer.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	3 percet kell várnod a csoporttag halála után.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Bármikor hívhatsz ugyanarról a szerverrõl csoporttagokat.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Támadó szint +(csoporttagok száma/2) támadót %d lehet kiválasztani.
TOOLTIP_PARTY_INFO_SET_TANKER	Védelmi szint +(csoporttagok száma) 1 tõrharcost lehet választani.
TOOLTIP_PARTY_SKILL_LEVEL	Aktuális szint: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Támadás/Védekezés javul]
TOOLTIP_PARTY_TITLE_HEAL	[Újrateremt]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Több, mint %d csoporttag esetén %d%% EXP bónusz jár.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[EXP bónusz]
TOOLTIP_PARTY_TITLE_RECALL	[Idehív]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Támadó kinevezés]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Tõrharcos Beállítás]
TOOLTIP_PICK_EXP	Pont: %d / %d
TOOLTIP_PICK_LEVEL	Szint: %d
TOOLTIP_PICK_UPGRADE1	Add a favágónak,
TOOLTIP_PICK_UPGRADE2	hogy egy jobb
TOOLTIP_PICK_UPGRADE3	csákányt adjon.
TOOLTIP_POTION_CURE	Negatív hatások visszaállítása.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Támadó sebesség +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	TP +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	TP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Mozgási sebesség +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MP +%d
TOOLTIP_POTION_SEC	mp.
TOOLTIP_POTION_TIME	Idõtartama:
TOOLTIP_REQUIREMENT_21_LEVEL	21-es szintet el kell érned
TOOLTIP_REQUIREMENT_41_LEVEL	41-es szintet el kell érned
TOOLTIP_REQUIREMENT_LEVEL	%d. szintet el kell érned
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s szint %d szükséges
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d szükséges
TOOLTIP_RESIST_BOW	Nyíl ellenállás %d%%	SA
TOOLTIP_RESIST_ELEC	Villám ellenállás %d%%	SA
TOOLTIP_RESIST_FIRE	Tûz ellenállás %d%%	SA
TOOLTIP_RESIST_MAGIC	Mágia ellenállás %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Maradék: %d
TOOLTIP_SELLPRICE	Ár: %s
TOOLTIP_SHAMAN	Sámán
TOOLTIP_SHIELD	Vért
TOOLTIP_SHOES	Cipõ
TOOLTIP_SKILL	Készség	SNA
TOOLTIP_SKILLBOOK_NAME	Készségkönyv
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Támadó érték: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Támadó érték:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Támadósebesség: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Védelem:
TOOLTIP_SKILL_AFFECT_DODGE	Ellenséges támadó érték: -
TOOLTIP_SKILL_AFFECT_HEAL	TP helyreállítás:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Mozgási sebesség: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Esély a közelharci támadás visszaverésére:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Testi sérülések elleni ellenállás:
TOOLTIP_SKILL_COOL_TIME	Újratöltés: 
TOOLTIP_SKILL_DAMAGE_BONUS	Készség károk %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Készség károkkal szembeni ellenállás %d%%	SA
TOOLTIP_SKILL_DURATION	Idõtartama: %d mp.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Feledés könyve
TOOLTIP_SKILL_LEVEL	Aktuális szint: %d
TOOLTIP_SKILL_LEVEL_MASTER	Aktuális szint: %d (mester)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Aktuális szint: %d (max. %d)
TOOLTIP_SOCKET_EMPTY	Üres
TOOLTIP_SOCKET_REFINABLE_ITEM	[Tárgy foglalattal]
TOOLTIP_SP_REGEN	MP-Regenerálódás +%d%%	SA
TOOLTIP_STR	Erõ +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Egyedi
V	Harcos
TOOLTIP_WEAPON	Fegyver
TOOLTIP_WRISTLET	Csuklópánt
UI_ACCEPT	Elfogad
UI_CANCEL	Megszakít
UI_CLOSE	Bezár
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Elutasít
UI_ITEM	Tárgy
UI_LEFT_TIME	Maradék idõ: %d mp.
UI_NEXT	Tovább
UI_NOCONTENTS	Nincs tartalom
UI_NONAME	Nincs név
UI_OK	Ok
UI_POS_UNKNOWN	Ismeretlen hely
UI_UNKNOWN	Ismeretlen
UPLOAD_MARK_CHECK_NEED_RECONNECT	A feltöltést még egyszer el kell indítani
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	A feltöltést még egyszer el kell indítani
USE_ITEM_FAILURE_PRIVATE_SHOP	Nem használhatsz tárgyakat, amíg nyitva van a privát boltod.
USE_SKILL_ERROR_UNKNOWN	Ismeretlen készség hiba: %s
TIME_DAY	Nap
TIME_DAYS	Nap
TIME_S_HOUR	Óra
TIME_HOUR	Óra
TIME_HOURS	Óra
TIME_MINUTE	perc
TIME_MINUTES	perc
TIME_S_MIN	Perc
TIME_S_SEC	Mp.
TIME_SEC	másodperc
TIME_SECS	másodperc
TIME_AND	és
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	Ne mutasd többször
SKILLBOOK_INVENTORY_POPUP_INFO	A képességkönyveidet a speciális raktárban találod, melyet a leltárban található gombbal tudsz megnyitni (Itemshop).
LOGIN_FAILURE_VERSION_CHECK	A kliensed nem naprakész. A kliens be fog záródni, majd elindítja a patchert. Amint a patcher befejezte az összes fájl letöltését, be tudsz majd jelentkezni ismét.
SKILL_BLEEDING	Vérzés
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Vérfarkasok elleni erõ + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Vérzõ támadás + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Vérzõ támadás elleni ellenállás + %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Védekezési esély vérfarkas-támadás ellen %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Védekezési esély karom ellen + %d%%	SA
TOOLTIP_WOLFMAN	Vérfarkas
JOB_WOLFMAN	Vérfarkas
JOB_WOLFMAN0	Amatõr vérfarkas
JOB_WOLFMAN1	Ösztön
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Abszorpció mértéke: %d%%	SA
CUBE_STONE_MATERIAL_RANGE	Kő +%d - +%d
CUBE_STONE_MATERIAL_SINGLE	Kő +%d
MAINTENANCE_DESCRIPTION	<TEXT text="Szerver karbantartás kezdődik " font_size="LARGE"><TEXT text="%s múlva." r=255 g=0 b=0 font_size="LARGE"><TEXT text=" Várható időtartam: %s" font_size="LARGE">
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text="%s" color="0xFFCAA76F"> megszerezte a céh raktárat.
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text="%s" color="0xFFCAA76F"> berakta a következőt: <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text="%s" color="0xFFCAA76F"> kivette a következőt: <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text="%s" color="0xFFCAA76F"> berakott <TEXT text="%s" color="0xFFCAA76F"> Yangot.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	<TEXT text="%s" color="0xFFCAA76F"> kivett <TEXT text="%s" color="0xFFCAA76F"> Yangot.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text="%s" color="0xFFCAA76F"> a tároló nagysága <TEXT text="%d" color="0xFFCAA76F"> Oldalak száma megnövelve.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	Megváltoztattad a nyelvet. A kliens újra fog indulni, hogy életbelépjen a változás.
WHISPER_OFFLINE_ACCEPT_TEXT	Elküld
WHISPER_OFFLINE_CANCEL_TEXT	Mégse
WHISPER_OFFLINE_MESSAGE_QUESTION	%s jelenleg nem elérhető. [Enter] Szeretnél egy offline üzenetet küldeni neki, hogy amikor ismét elérhető lesz, egyből megkapja? [Enter] Egy offline üzenet ára 15 000 Yang.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s jelenleg nem elérhető. [Enter] Szeretnél offline üzenetet küldeni neki, hogy egyből megkapja amint ismét elérhető lesz?
ITEM_REFUND_WINDOW_TITLE	Tárgyak visszaállítva
ITEM_REFUND_DESCRIPTION1	Úgy tűnik elvesztettél néhány tárgyat egy hiba folytán, melyeket most visszaállítottunk.
ITEM_REFUND_DESCRIPTION2	A következő tárgyak kerültek visszaállításra:
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	Kivesz: %s
SHOP_OFFLINE_TAKE_MONEY_QUESTION	Mennyit szeretnél kivenni?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	Nem vehetsz ki ennyit, mert a nálad lévő Yang mennyisége átlépné a maximum korlátot.
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	Nincs pénz az offline boltban.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Addj meg egy árat a következő tárgyhoz: %s
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	Először minden tárgyat ki kell venned.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	Először ki kell venned minden yangot.
MONEY_INPUT_DIALOG_RECVPRICE	Ennyit kapsz: %s (%d%% adó)
MONEY_INPUT_DIALOG_SELLPRICE	Eladási ára: %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Lejárt
RESIST_HUMAN	Félember ellenállás
RESIST_MONSTER	Szörnyekkel szembeni ellenállás
OFFLINE_SHOP_TIMEOUT_TEXT	%s
SKILL_DEFEND_BONUS	Képességekkel szembeni ellenállás
NORMAL_HIT_DEFEND_BONUS	Átlagos ellenállás
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	Örökös
DO_YOU_REALLY_BUY	Do you really want to buy %s for[ENTER]%s %s?
OFFLINE_SHOP_ITEM_DISABLED	Egy hiba miatt ez a funkció jelenleg ki van kapcsolva a mobil offline boltoknál. Amint megoldódott a probléma, a funkció ismét elérhető lesz.
OFFLINE_SHOP_CLOSE_QUESTION	Be szeretnéd zárni az offline boltot?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	Az offline bolt lejárt. Nyitnod kell egy újat, hogy több tárgyat adhass el.
UI_PREVPAGE	Vissza
UI_NEXTPAGE	Következõ
PET_STAT_MAIN	Alap bónusz: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Védelem szörnyek ellen +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Metinkövek elleni erő +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Bossok elleni erő +%d%%	SA
SIDEBAR_TOOLTIP_SHOP	Offline-Bolt
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Céhraktár
SIDEBAR_TOOLTIP_MOUNT	Mount Áttekintés
SIDEBAR_TOOLTIP_PET	Pet Áttekintés
SIDEBAR_TOOLTIP_SAFEBOX	Raktár
TOOLTIP_ITEM_NO_TRADE	Ez a tárgy nem kereskedhető.
TOOLTIP_ITEM_NO_DESTROY	Ez a tárgy nem elpusztítható.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Elpusztít
ITEM_DROP_OR_DESTROY_BTN_DROP	Eldob
CANNOT_DESTROY_ITEM	Ezt a tárgyat nem lehet elpusztítani.
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Korlátlan
SWITCHBOT_MAX_USE_QUESTION_TITLE	Max csere
SWITCHBOT_MAX_USE_QUESTION_DESC	Add meg a maximum cserék számát (0 = végtelen):
SIDEBAR_TOOLTIP_SWITCHBOT	Switchbot
STAT_TOOLTIP_CON10	10-el megnöveli a HP-t és a védelmet
STAT_TOOLTIP_DEX10	10-el megnöveli a támadást és a kitérést
STAT_TOOLTIP_INT10	10-el megöveli az MP-t, mágikus támadást és védelmet
STAT_TOOLTIP_STR10	10-el megnöveli a támadóerőt és a sebzést
TOOLTIP_VOTE4BUFF	Vote4Buff	SNA
TOOLTIP_ALIGNMENT_GOOD	Rang: +5% szörny elleni erő
TOOLTIP_ALIGNMENT_BAD	Rang: +5% félemberek elleni erő
CHAT_OPEN_LINK_DANGER	Biztosan meg szeretnéd nyitni ezt a linket? [Enter] Akár vírust is tartalmazhat.
DRAGON_SOUL_CANNOT_REFINE	Ezt a Sárkánykövet nem lehet finomítani.
DRAGON_SOUL_CANNOT_REFINE_MORE	Ez a Sárkánykõ már elérte a legmagasabb szintet.
DRAGON_SOUL_EQUIP_WARNING1	Nehéz eltávolítani a Sárkánykövet, ha már egyszer csatolva lett.
DRAGON_SOUL_EQUIP_WARNING2	Még mindig folytatni szeretnéd?
DRAGON_SOUL_EXPIRED	Lejárt Sárkánykõ
DRAGON_SOUL_INVALID_DRAGON_SOUL	Itt a rossz Sárkánykõ.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Ez nem Sárkánykõ.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Ez nem a megfelelõ Sárkánykõ.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	Nincs elegendõ anyagod a nemesítéshez.
DRAGON_SOUL_NOT_MATCHED_SLOT	A Sárkánykõ nem illik ebbe a foglalatba.
DRAGON_SOUL_STEP_LEVEL1	Tisztaság: matt,
DRAGON_SOUL_STEP_LEVEL2	Tisztaság: tiszta,
DRAGON_SOUL_STEP_LEVEL3	Tisztaság: hibátlan,
DRAGON_SOUL_STEP_LEVEL4	Tisztaság: ragyogó,
DRAGON_SOUL_STEP_LEVEL5	Tisztaság: kiváló,
DRAGON_SOUL_STRENGTH	Szint: +%d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	A Sárkánykõ megsemmisülhet az eljárás során.
DRAGON_SOUL_UNEQUIP_WARNING2	Még mindig folytatni szeretnéd?
DRAGON_SOUL_UNMATCHED_SLOT	Az rossz foglalat.
DRAGON_SOUL_UNQUALIFIED	Még nem használhatsz Sárkánykõ-alkímiát.
TOOLTIP_DRAGON_SOUL_DECK1	Föld	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Ég	SNA
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Tökéletesít
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Fejleszt
PET_UPGRADE_CANCEL_BUTTON_TEXT	Mégse
PET_UPGRADE_INFO_HAPPINESS	Minél magasabb az elégedettség szintje, annál tovább lesz elégedett a kisállatod. [Enter] A következő szinten ennyi ennyi idő múlva lesz teljesen elégedetlen a kisállat: %s
PET_UPGRADE_INFO_RAGE	Minél magasabb a harag szintje, annál tovább tart a dühmód. [Enter] A következő szinten ennyi ideig tart: %s.
PET_UPGRADE_INFO_STAMINA	Minél magasabb az állóképesség szintje, annál nagyobb az állóképessége a kisállatodnak. [Enter] A következő szinten a kisállat állóképessége: %d.
PET_UPGRADE_PRICE	Ár: %s
PET_UPGRADE_TEXT_BONUS1	%d max. HP->%d max. HP
PET_UPGRADE_TEXT_BONUS2	%d Védelem->%d Védelem
PET_UPGRADE_TEXT_BONUS3	%d%% szörnyek elleni erő->%d%% szörnyek elleni erő
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Szint %d-> szint %d
PET_UPGRADE_TITLE_BONUS1	Javul: max. TP
PET_UPGRADE_TITLE_BONUS2	Javul: Védelem
PET_UPGRADE_TITLE_BONUS3	Javul: Szörnyek elleni erő
PET_UPGRADE_TITLE_EVOLUTION	Evolúció
PET_UPGRADE_TITLE_HAPPINESS	Javul: Elégedettség
PET_UPGRADE_TITLE_RAGE	Javul: Düh
PET_UPGRADE_TITLE_STAMINA	Javul: Állóképesség
KING_HORSE_UPGRADE_SUCCESS	A fejlesztés sikeres volt.
KING_HORSE_UPGRADE_FAIL	A fejlesztés nem sikerült.
HORSE_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
TARGET_INFO_LEVELLIMIT	(%d szinttől)
TARGET_INFO_DAMAGE	Sebzés: %s-%s
TARGET_INFO_DEFENSE	Védelem: %s
TARGET_INFO_EXP	Tapasztalat: %s
TARGET_INFO_MAINRACE	Faj: %s
TARGET_INFO_MAX_HP	Max HP: %s
TARGET_INFO_NO_ITEM_TEXT	Nincsenek tárgyak.
TARGET_INFO_NO_RACE	Nem
TARGET_INFO_RACE_ANIMAL	Állat
TARGET_INFO_RACE_DARK	Sötétség
TARGET_INFO_RACE_DEVIL	Ördög
TARGET_INFO_RACE_EARTH	Föld
TARGET_INFO_RACE_ELEC	Villám
TARGET_INFO_RACE_FIRE	Tűz
TARGET_INFO_RACE_HUMAN	Félember
TARGET_INFO_RACE_ICE	Jég
TARGET_INFO_RACE_MILGYO	Ezoterikus
TARGET_INFO_RACE_TREE	Tree
TARGET_INFO_RACE_ORC	Ork
TARGET_INFO_RACE_UNDEAD	Nemhalott
TARGET_INFO_RACE_WIND	Szél
TARGET_INFO_RACE_METIN	Metinkő
TARGET_INFO_STONE_NAME	Lélekkő
TARGET_INFO_SUBRACE	Alfaj: %s
ITEM_SUBTYPE_ARMOR_BODY	Vért
ITEM_SUBTYPE_ARMOR_EAR	Fülbevaló
ITEM_SUBTYPE_ARMOR_FOOTS	Cipő
ITEM_SUBTYPE_ARMOR_HEAD	Sisak
ITEM_SUBTYPE_ARMOR_NECK	Nyaklánc
ITEM_SUBTYPE_ARMOR_SHIELD	Pajzs
ITEM_SUBTYPE_ARMOR_WRIST	Karkötő
ITEM_SUBTYPE_COSTUME_ACCE	Vállpánt
ITEM_SUBTYPE_COSTUME_BODY	Vért
ITEM_SUBTYPE_COSTUME_HAIR	Haj
ITEM_SUBTYPE_COSTUME_HAIR_M	Haj (férfi)
ITEM_SUBTYPE_COSTUME_HAIR_W	Haj (női)
ITEM_SUBTYPE_COSTUME_MOUNT	Hátas
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Élő
ITEM_SUBTYPE_FISH_GRILLED	Grillezett
ITEM_SUBTYPE_MOUNT_SUB_FOOD	Élelem
ITEM_SUBTYPE_MOUNT_SUB_REVIVE	Újraélesztés
ITEM_SUBTYPE_MOUNT_SUB_SUMMON	Hátas-Hívó
ITEM_SUBTYPE_NONE	Minden
ITEM_SUBTYPE_NONE_DISPLAY	Válassz alkategóriát...
ITEM_SUBTYPE_SPHAERA_SUB_PACK	Csomag
ITEM_SUBTYPE_SPHAERA_SUB_TIME_ADD	Időbefolyásoló
ITEM_SUBTYPE_WEAPON_ARROW	Nyíl
ITEM_SUBTYPE_WEAPON_BELL	Harang
ITEM_SUBTYPE_WEAPON_BOW	Íj
ITEM_SUBTYPE_WEAPON_DAGGER	Tőr
ITEM_SUBTYPE_WEAPON_FAN	Legyező
ITEM_SUBTYPE_WEAPON_SWORD	Kard
ITEM_SUBTYPE_WEAPON_TWO_HANDED	Kétkezes
ITEM_TYPE_ARMOR	Vért
ITEM_TYPE_COSTUME	Kosztüm
ITEM_TYPE_FISH	Hal
ITEM_TYPE_MATERIAL	Egyéb
ITEM_TYPE_METIN	Lélekkő
ITEM_TYPE_MOUNT	Hátas
ITEM_TYPE_NONE	Minden
ITEM_TYPE_NONE_DISPLAY	Válassz tárgy típust...
ITEM_TYPE_POLYMORPH	Transzformáció
ITEM_TYPE_QUEST	Küldetés
ITEM_TYPE_WEAPON	Fegyver
TEXT_TYPE_ITEMNAME	Tárgy Név
TEXT_TYPE_NONE	Nincs keresés
TEXT_TYPE_PLAYERNAME	Játékos név
AUCTION_INFORMER_INFO_TEXT	Eladtad a következőt: %s %s számára.
AUCTION_INFORMER_INFO_MULTI_TEXT	Eladtad a következőt: %dx %s Ennyiért: %s.
AUCTION_INFORMER_RECEIVED_GOLD_TEXT	Ennyit kapsz:  <TEXT color=0xFFCAA76F text="%s">.
AUCTION_GAME_MESSAGE_ITEM_BUY_NOT_EXIST	Sajnos ezt a tárgyat már megvásárolták.
AUCTION_GAME_MESSAGE_ITEM_BUY_TIMEOUT	Ehhez a tárgyhoz tartozó idő lejárt.
AUCTION_GAME_MESSAGE_ITEM_BUY_SUCCESS	Sikeresen megvásároltad a tárgyat!
AUCTION_GAME_MESSAGE_ITEM_INSERT_SUCCESS	A tárgy hozzáadása sikeres volt.
AUCTION_GAME_MESSAGE_ITEM_PRICE_TOO_HIGH	Nem adhatod el ilyen drágán ezt a tárgyat, mert ha minden jelenleg aktív tárgyadat megvásárolnák túllépnéd a maximum megengedett Yangkorlátot.
AUCTION_GAME_MESSAGE_ITEM_TAKE_NOT_EXIST	Ezt a tárgyat már eladásra került.
AUCTION_GAME_MESSAGE_ITEM_TAKE_SUCCESS	Sikeresen eltávolítottad a tárgyat.
AUCTION_GAME_MESSAGE_ITEM_WRONG_PRICE	Ez a tárgy megváltozott és már nem elérhető a korábbi áron.
