TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_HP_REGEN	Rigenerazione HP +%d%%	SA
TOOLTIP_INT	Intelligenza +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Valore d'attacco %d
TOOLTIP_ITEM_ATT_POWER	Valore d'attacco %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Valore d'attacco %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Valore d'attacco %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Velocità d'attacco %s
TOOLTIP_ITEM_DEF_GRADE	Difesa %d
TOOLTIP_ITEM_FAST	Veloce
TOOLTIP_ITEM_DURABILITY	Durata: %2f%%
TOOLTIP_ITEM_LIMIT_CON	Valore massimo vitalità: %d
TOOLTIP_ITEM_LIMIT_DEX	Valore massimo destrezza: %d
TOOLTIP_ITEM_LIMIT_INT	Valore massimo intelligenza: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Da liv: %d
TOOLTIP_ITEM_LIMIT_STR	Valore massimo forza: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Valore attacco magico %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Valore attacco magico %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Difesa magica %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Attacco Magico +%d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Attacco magico / corpo a corpo   %d%%
TOOLTIP_ITEM_NORMAL	Normale
TOOLTIP_ITEM_SLOW	Lento
TOOLTIP_ITEM_VERY_FAST	Molto veloce
TOOLTIP_ITEM_VERY_SLOW	Molto lento
TOOLTIP_ITEM_WEARABLE_JOB	[ Equipaggiabile ]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Numero fortuna: %d
TOOLTIP_MAGIC_ATT_GRADE	Valore d'attacco magico +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Difesa magica +%d	SA
TOOLTIP_MALL_ATTBONUS	Valore d'attacco +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	
ACCE_WINDOW_ONLY_WEAPONS	You can only absorb weapons.
TOOLTIP_MALL_AUTOLOOT	Drop di Yang vengono raccolti automaticamete.	SNA
TOOLTIP_MALL_DEFBONUS	Difesa +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Difesa +12~15%	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50% in più EXP	SNA
TOOLTIP_MALL_FISH_MIND	La possibilità di catturare un pesce è aumentata.	SNA
TOOLTIP_MALL_GOLDBONUS	Possibilità di drop di Yang (+%d%%)	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Doppia possibilità di drop di Yang	SNA
TOOLTIP_MALL_ITEMBONUS	Possibilità di drop di oggetti (+%d%%)	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Doppia possibilità di drop di oggetti	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Punti amore aumentano più veocemente.	SNA
TOOLTIP_MALL_SAFEBOX	Più spazio a disposizione nel magazzino.	SNA
TOOLTIP_MAX_HP	Max. HP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. HP +%d%%	SA
TOOLTIP_MAX_SP	Max. MP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. resistenza +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS-ERRORE(%d, %d)
TOOLTIP_MOV_SPEED	Velocità movimento %d%%	SA
TOOLTIP_NECK	Collana
TOOLTIP_NEED_ALL_SP	MP necessari: Max.
TOOLTIP_NEED_GSP	Spirito del Drago necessario: %d
TOOLTIP_NEED_HP	HP necessari: %d
TOOLTIP_NEED_HP_PER_SEC	HP / Sec.: %d
TOOLTIP_NEED_SKILL_POINT	Punti abilità necessari:
TOOLTIP_NEED_SP	MP necessari: %d
TOOLTIP_NEED_SP_PER_SEC	MP / Sec.:%d
TOOLTIP_NEXT_SKILL_LEVEL_1	Prossimo livello: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Prossimo livello: %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Danni medi %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Resistenza ai danni media %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Più di %d membri del gruppo
TOOLTIP_PARTY_INFO_GRADE_UP2	Grado d'attacco +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Grado di difesa +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Ripristinare una volta in 60 minuti gli HP/MP di tutti i membri del gruppo.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Ripristinare una volta in 30 minuti gli HP/MP di tutti i membri del gruppo.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Devi aspettare 3 minuti dopo la morte del membro del gruppo.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Puoi richiamare in ogni momento i membri del gruppo che sono sul server.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Grado d'attacco +(Numero dei membri/2) %d attaccanti possono essere scelti.
TOOLTIP_PARTY_INFO_SET_TANKER	Grado di difesa +(Numero dei membri del gruppo).  Può essere scelto lottatore corpo a corpo 1.
TOOLTIP_PARTY_SKILL_LEVEL	Livello attuale: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Attacco/Difesa migliorata]
TOOLTIP_PARTY_TITLE_HEAL	[Ripristina]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Per più di %d membri del gruppo c'è un Bonus EXP %d%%.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus-EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Richiama]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[scegli attaccante]
TOOLTIP_PARTY_TITLE_SET_TANKER	[annota lottatore corpo a corpo]
TOOLTIP_PICK_EXP	Punti: %d / %d
TOOLTIP_PICK_LEVEL	Livello: %d
TOOLTIP_PICK_UPGRADE1	Consegnalo al boscaiolo
TOOLTIP_PICK_UPGRADE2	per ottenere
TOOLTIP_PICK_UPGRADE3	un piccone migliore.
TOOLTIP_POTION_CURE	Annullare effetto negativo.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Velocità d'attacco: +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	HP +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	HP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Velocità di movimento: +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MP +%d
TOOLTIP_POTION_SEC	Sec.
TOOLTIP_POTION_TIME	Durata:
TOOLTIP_REQUIREMENT_21_LEVEL	Devi aver raggiunto livello 21
TOOLTIP_REQUIREMENT_41_LEVEL	Devi aver raggiunto livello 41
TOOLTIP_REQUIREMENT_LEVEL	Devi aver raggiunto livello %d
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Livello %d necessario
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d necessario
TOOLTIP_RESIST_BOW	Resistenza freccia %d%%	SA
TOOLTIP_RESIST_ELEC	Resistenza lampo %d%%	SA
TOOLTIP_RESIST_FIRE	Resistenza fuoco %d%%	SA
TOOLTIP_RESIST_MAGIC	Resistenza magia %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Rimane: %d
TOOLTIP_SELLPRICE	Prezzo %s
TOOLTIP_SHAMAN	Shamana
TOOLTIP_SHIELD	Scudo
TOOLTIP_SHOES	Scarpe
TOOLTIP_SKILL	Abilità	SNA
TOOLTIP_SKILLBOOK_NAME	Libro dell'abilità
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valore d'attacco: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valore d'attacco:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Velocità d'attacco: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Difesa:
TOOLTIP_SKILL_AFFECT_DODGE	Valore d'attacco avversario: -
TOOLTIP_SKILL_AFFECT_HEAL	ripristinare HP:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Velocità di movimento: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Possibilità di riflettere un attacco corporale:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Resistenza ai danni corporali:
TOOLTIP_SKILL_COOL_TIME	Tempo di ricarica: 
TOOLTIP_SKILL_DAMAGE_BONUS	Danni abilità %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Resistenza contro i danni abilità %d%%	SA
TOOLTIP_SKILL_DURATION	Durata: %d Sec.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Nastro dell'amnesia
TOOLTIP_SKILL_LEVEL	Livello attuale: %d
TOOLTIP_SKILL_LEVEL_MASTER	Livello attuale: %d (Maestro)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Livello attuale: %d (Max. %d)
TOOLTIP_SOCKET_EMPTY	Vuoto
TOOLTIP_SOCKET_REFINABLE_ITEM	[Oggetto con montatura]
TOOLTIP_SP_REGEN	Rigenerazione MP +%d%%	SA
TOOLTIP_STR	Forza +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Unico
V	Guerriero
TOOLTIP_WEAPON	Arma
TOOLTIP_WRISTLET	Bracciale
UI_ACCEPT	Accetta
UI_CANCEL	Interrompi
UI_CLOSE	Chiudi
UI_DEF_FONT	Arial:14
UI_DEF_FONT_LARGE	Arial:16
UI_DEF_FONT_SMALL	Arial:12
UI_DENY	Rifiuta
UI_ITEM	Oggetto
UI_LEFT_TIME	Tempo rimanente: %d sec.
UI_NEXT	Avanti
UI_NOCONTENTS	Nessun contenuto
UI_NONAME	Nessun nome
UI_OK	Ok
UI_POS_UNKNOWN	Luogo sconosciuto
UI_UNKNOWN	Sconosciuto
UPLOAD_MARK_CHECK_NEED_RECONNECT	Rifai l'upload
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Rifai l'upload
USE_ITEM_FAILURE_PRIVATE_SHOP	Non puoi usare degli oggetti se hai un negozio privato aperto.
USE_SKILL_ERROR_UNKNOWN	Errore abilità sconosciuto: %s
TIME_DAY	Giorno
TIME_DAYS	Giorni
TIME_S_HOUR	Ora
TIME_HOUR	Ora
TIME_HOURS	Ore
TIME_MINUTE	minuti
TIME_MINUTES	  Impara la pronuncia minuti
TIME_S_MIN	min.
TIME_S_SEC	Sec.
TIME_SEC	secondo
TIME_SECS	secondi
TIME_AND	e
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	Non mostrare di nuovo
SKILLBOOK_INVENTORY_POPUP_INFO	Puoi trovare i tuoi libri di abilità nel magazzino FB, che si apre tramite il pulsante nell'inventario (Itemshop).
LOGIN_FAILURE_VERSION_CHECK	Il tuo cliente non è aggiornato. [ENTER] Il client ora chiuderà e avvierà il patcher. Dopo che il patcher ha scaricato tutti i file, è possibile accedere nuovamente.
SKILL_BLEEDING	Sanguinamento
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Forte contro Lycans   %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Attacco Sanguinante   %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Resistenza contro attacchi sanguinanti  %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Probabilità di difesa contro gli attacchi di Lycan %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Probabilità di difesa contro gli artigli   %d%%	SA
TOOLTIP_WOLFMAN	Lycan
JOB_WOLFMAN	Lycan
JOB_WOLFMAN0	Amateur Lycan
JOB_WOLFMAN1	Istinto
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Rata di assorbimento:%d%%	SA
CUBE_STONE_MATERIAL_RANGE	Pietra  %d -  %d
CUBE_STONE_MATERIAL_SINGLE	Pietra  %d
MAINTENANCE_DESCRIPTION	<TEXT text = "Manutenzione del server in" font_size = "LARGE"> <TEXT text = "%s" r = 255 g = 0 b = 0 font_size = "LARGE"> <TEXT text = "durata stimata:%s" font_size = "LARGE">
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text = "%s" color = "0xFFCAA76F"> ha acquisito il Guildstorage.
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text = "%s" color = "0xFFCAA76F"> ha memorizzato <TEXT text = "%d" color = "0xFFCAA76F"> x%s.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text = "%s" color = "0xFFCAA76F"> è stato rimosso <TEXT text = "%d" color = "0xFFCAA76F"> x%s.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text = "%s" color = "0xFFCAA76F"> ha depositato <TEXT text = "%s" color = "0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	<TEXT text = "%s" color = "0xFFCAA76F"> ha rimosso <TEXT text = "%s" color = "0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text = "%s" color = "0xFFCAA76F"> Ha le dimensioni della memoria su <TEXT text = "%d" color = "0xFFCAA76F"> Pagine espanse.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	Hai cambiato linguaggio. Il client si riavvierà per effettuare il cambiamento.
WHISPER_OFFLINE_ACCEPT_TEXT	Spedire
WHISPER_OFFLINE_CANCEL_TEXT	 Annulla
WHISPER_OFFLINE_MESSAGE_QUESTION	%s è attualmente offline. [Enter] Vuoi inviare un messaggio offline in modo che riceva il messaggio non appena è online? [Enter] Un messaggio offline costa 15.000 Yang.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s è al momento offline. [Enter] Vuoi mandare un messaggio così che possa leggerlo quando è online?
ITEM_REFUND_WINDOW_TITLE	Articoli ripristinati
ITEM_REFUND_DESCRIPTION1	Sembra che tu abbia perso oggetti a causa di un errore che è stato ripristinato.
ITEM_REFUND_DESCRIPTION2	Sono stati ripristinati i seguenti elementi:
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	Prende %s
SHOP_OFFLINE_TAKE_MONEY_QUESTION	Quanto vorresti prelevare?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	Non puoi ritirare cosi tanto quanto il tuo Yang varcherebbe il limite massimo.
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	Non hai yang nel negozio offline.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Inserisci il prezzo per %s:
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	Devi prima eliminare tutti gli oggetti.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	Devi prima togliere lo yang.
MONEY_INPUT_DIALOG_RECVPRICE	 Ottieni: %s(%d%% tax)
MONEY_INPUT_DIALOG_SELLPRICE	Prezzo di vendita: %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Scaduto
RESIST_HUMAN	Rezistenta Mezziuomini
RESIST_MONSTER	 Resistenza ai mostri
OFFLINE_SHOP_TIMEOUT_TEXT	%s
SKILL_DEFEND_BONUS	Abilità Resistenza
NORMAL_HIT_DEFEND_BONUS	Resistenza MEDIA
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	<TEXT text="Il negozio è permanente." r=110 g=255 b=110>
DO_YOU_REALLY_BUY	Vuoi davvero acquistare %s per [ENTER]%s %s?
OFFLINE_SHOP_ITEM_DISABLED	Questa funzione è attualmente disabilitata nel negozio offline portatile a causa di un errore. Una volta risolto il problema, la funzione verrà riattivata.
OFFLINE_SHOP_CLOSE_QUESTION	Vuoi chiudere il negozio offline?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	Il negozio offline è già scaduto. Devi aprirne uno nuovo per vendere altri item.
UI_PREVPAGE	Indietro
UI_NEXTPAGE	Continua
PET_STAT_MAIN	Bonus base: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Difesa contro i mostri  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Forte contro Metinstone  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Forte contro i boss  %d%%	SA
SIDEBAR_TOOLTIP_SHOP	Negozio Offline
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Deposito Gilda
SIDEBAR_TOOLTIP_MOUNT	Panoramica del mount
SIDEBAR_TOOLTIP_PET	Panoramica Pet
SIDEBAR_TOOLTIP_SAFEBOX	Deposito
TOOLTIP_ITEM_NO_TRADE	Questo item non è negoziabile.
TOOLTIP_ITEM_NO_DESTROY	Questo oggetto non è distruggibile.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Distruggere
ITEM_DROP_OR_DESTROY_BTN_DROP	Far cadere
CANNOT_DESTROY_ITEM	Questo oggetto non può essere distrutto.
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Illimitato
SWITCHBOT_MAX_USE_QUESTION_TITLE	Max Switcher
SWITCHBOT_MAX_USE_QUESTION_DESC	Specifica il numero massimo di switch (0 = illimitato):
SIDEBAR_TOOLTIP_SWITCHBOT	Switchbot
STAT_TOOLTIP_CON10	Increases 10x HTP and defense
STAT_TOOLTIP_DEX10	Aumenta l'attacco e l'evasione di 10 volte
STAT_TOOLTIP_INT10	Aumenta 10x PM, Attacco Magico e la Difesa
STAT_TOOLTIP_STR10	Aumenta il valore e il danno di attacco 10x
TOOLTIP_VOTE4BUFF	Vote4Buff	SNA
TOOLTIP_ALIGNMENT_GOOD	Grado:   5% di forza contro i mostri
TOOLTIP_ALIGNMENT_BAD	Rank: + 5% strong against half-humans
CHAT_OPEN_LINK_DANGER	Sei sicuro di voler aprire questo link? [Invio] Questo potrebbe includere un virus o un malware.
DRAGON_SOUL_CANNOT_REFINE	Questa Pietra del Drago non può essere raffinata.
DRAGON_SOUL_CANNOT_REFINE_MORE	La Pietra del Drago ha già raggiunto il livello massimo.
DRAGON_SOUL_EQUIP_WARNING1	È difficile rimuovere una Pietra del Drago una volta che è stata inserita.
DRAGON_SOUL_EQUIP_WARNING2	Ti piacerebbe ancora di continuare?
DRAGON_SOUL_EXPIRED	Pietra del Drago scaduta
DRAGON_SOUL_INVALID_DRAGON_SOUL	Quella è la Pietra del Drago sbagliata.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Quella non è una Pietra del Drago.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Questa non è la Pietra del Drago giusta.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	Non hai abbastanza materiale per il miglioramento.
DRAGON_SOUL_NOT_MATCHED_SLOT	La Pietra del Drago non si adatta a questo slot.
DRAGON_SOUL_STEP_LEVEL1	Chiarezza: opaco,
DRAGON_SOUL_STEP_LEVEL2	Purezza: chiaro,
DRAGON_SOUL_STEP_LEVEL3	Chiarezza: limpido.
DRAGON_SOUL_STEP_LEVEL4	Chiarezza: brillante
DRAGON_SOUL_STEP_LEVEL5	Chiarezza: eccellente,
DRAGON_SOUL_STRENGTH	Livello:  %d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	La Pietra del Drago forse può essere distrutta nel processo.
DRAGON_SOUL_UNEQUIP_WARNING2	Vorrresti comunque continuare?
DRAGON_SOUL_UNMATCHED_SLOT	Slot errato.
DRAGON_SOUL_UNQUALIFIED	Non puoi ancora usare l'Alchimia delle Pietre del Drago.
TOOLTIP_DRAGON_SOUL_DECK1	Terra
TOOLTIP_DRAGON_SOUL_DECK2	Cielo
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Migliora
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Sviluppare
PET_UPGRADE_CANCEL_BUTTON_TEXT	 Annulla
PET_UPGRADE_INFO_HAPPINESS	The higher the level of satisfaction, the longer your pet will be satisfied. [ENTER] At the next level it will take %s until your pet is completely dissatisfied.
PET_UPGRADE_INFO_RAGE	Più è alto il livello di rabbia, più lontano si fermerà la modalità rabbia. [Invio] Al prossimo livello la modalità rabbia si fermerà %s.
PET_UPGRADE_INFO_STAMINA	Più alto è il livello di resistenza, più alto sarà il valore di resistenza del tuo pet. [ENTER] Al prossimo livello il tuo pet avrà una resistenza di %d
PET_UPGRADE_PRICE	Costo: %s
PET_UPGRADE_TEXT_BONUS1	%d max. HP->%d max. Hp
PET_UPGRADE_TEXT_BONUS2	%d Difesa->%d Difesa
PET_UPGRADE_TEXT_BONUS3	 %d%% forte contro i mostri -> %d%% forte contro i mostri
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Livello %d-> livello %d
PET_UPGRADE_TITLE_BONUS1	Improvement: max. TP
PET_UPGRADE_TITLE_BONUS2	Miglioramento: difesa
PET_UPGRADE_TITLE_BONUS3	Miglioramento: forte contro i mostri
PET_UPGRADE_TITLE_EVOLUTION	Evoluzione
PET_UPGRADE_TITLE_HAPPINESS	Miglioramento: Soddisfazione
PET_UPGRADE_TITLE_RAGE	Miglioramento: Rabbia
PET_UPGRADE_TITLE_STAMINA	Miglioramento: Resistenza
KING_HORSE_UPGRADE_SUCCESS	Il miglioramento ha avuto successo.
KING_HORSE_UPGRADE_FAIL	Il miglioramento è fallito.
HORSE_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
TARGET_INFO_LEVELLIMIT	(da lv. %d)
TARGET_INFO_DAMAGE	Damage : %s - %s
TARGET_INFO_DEFENSE	Defence : %s
TARGET_INFO_EXP	Expierence : %s
TARGET_INFO_MAINRACE	Race : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No Items droppable.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystic 
TARGET_INFO_RACE_TREE	Tree
TARGET_INFO_RACE_ORC	Orcs
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
ITEM_SUBTYPE_ARMOR_BODY	Armatura
ITEM_SUBTYPE_ARMOR_EAR	Orecchini
ITEM_SUBTYPE_ARMOR_FOOTS	Scarpe
ITEM_SUBTYPE_ARMOR_HEAD	Timone
ITEM_SUBTYPE_ARMOR_NECK	Collana
ITEM_SUBTYPE_ARMOR_SHIELD	Scudo
ITEM_SUBTYPE_ARMOR_WRIST	Bracciale
ITEM_SUBTYPE_COSTUME_ACCE	Sash
ITEM_SUBTYPE_COSTUME_BODY	Armatura
ITEM_SUBTYPE_COSTUME_HAIR	Capelli
ITEM_SUBTYPE_COSTUME_HAIR_M	Capelli (maschio)
ITEM_SUBTYPE_COSTUME_HAIR_W	Capelli (femmina)
ITEM_SUBTYPE_COSTUME_MOUNT	Cavalcatura
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Sopravvissuto
ITEM_SUBTYPE_FISH_GRILLED	grigliato
ITEM_SUBTYPE_MOUNT_SUB_FOOD	Dai da mangiare
ITEM_SUBTYPE_MOUNT_SUB_REVIVE	Rinascita
ITEM_SUBTYPE_MOUNT_SUB_SUMMON	Creatura
ITEM_SUBTYPE_NONE	Tutto
ITEM_SUBTYPE_NONE_DISPLAY	Seleziona sotto-categoria...
ITEM_SUBTYPE_SPHAERA_SUB_PACK	Pacchetto
ITEM_SUBTYPE_SPHAERA_SUB_TIME_ADD	Manipolazione del tempo
ITEM_SUBTYPE_WEAPON_ARROW	Freccia
ITEM_SUBTYPE_WEAPON_BELL	campana
ITEM_SUBTYPE_WEAPON_BOW	Arco
ITEM_SUBTYPE_WEAPON_DAGGER	Pugnale
ITEM_SUBTYPE_WEAPON_FAN	Fan
ITEM_SUBTYPE_WEAPON_SWORD	Spada
ITEM_SUBTYPE_WEAPON_TWO_HANDED	Spadone
ITEM_TYPE_ARMOR	Armatura
ITEM_TYPE_COSTUME	Costume
ITEM_TYPE_FISH	Pesce
ITEM_TYPE_MATERIAL	Altro
ITEM_TYPE_METIN	pietra spiritica
ITEM_TYPE_MOUNT	Cavalcatura
ITEM_TYPE_NONE	Tutti
ITEM_TYPE_NONE_DISPLAY	Scegli tipologia oggetto...
ITEM_TYPE_POLYMORPH	Trasformazione
ITEM_TYPE_QUEST	Missione
ITEM_TYPE_WEAPON	Arma
TEXT_TYPE_ITEMNAME	Nome Item
TEXT_TYPE_NONE	Nessuna ricerca
TEXT_TYPE_PLAYERNAME	Nome del giocatore
AUCTION_INFORMER_INFO_TEXT	Hai venduto %s per %s.
AUCTION_INFORMER_INFO_MULTI_TEXT	Hai venduto %dx %s per %s
AUCTION_INFORMER_RECEIVED_GOLD_TEXT	Otterrai <TEXT color = 0xFFCAA76F text = "%s">.
AUCTION_GAME_MESSAGE_ITEM_BUY_NOT_EXIST	Questo oggetto è stato venduto, sfortunatamente.
AUCTION_GAME_MESSAGE_ITEM_BUY_TIMEOUT	Il tempo di questo oggetto è scaduto.
AUCTION_GAME_MESSAGE_ITEM_BUY_SUCCESS	Hai acquistato l'oggetto con successo!
AUCTION_GAME_MESSAGE_ITEM_INSERT_SUCCESS	L'oggetto è stato interrotto con successo.
AUCTION_GAME_MESSAGE_ITEM_PRICE_TOO_HIGH	Non puoi vendere l'oggetto in modo così costoso, perché se vendessi tutti gli oggetti attivi, avresti superato il tuo limite Yang.
AUCTION_GAME_MESSAGE_ITEM_TAKE_NOT_EXIST	Questo oggetto è stato già venduto.
AUCTION_GAME_MESSAGE_ITEM_TAKE_SUCCESS	Hai rimosso con successo l'item.
AUCTION_GAME_MESSAGE_ITEM_WRONG_PRICE	Questo articolo è stato cambiato e non è più disponibile per il vecchio prezzo.
AUCTION_GAME_MESSAGE_NO_ITEMS_FOUND	Nessun item trovato per queste opzioni di ricerca.
AUCTION_ITEM_SUB_INFO	Prezzo: %s
AUCTION_MESSAGE_CANNOT_SELL_EQUIPPED_ITEM	Devi prima inserire l'item nell'inventario.
AUCTION_MESSAGE_INVALID_ANTIFLAG	Devi selezionare almeno una classe.
AUCTION_MESSAGE_NOT_ENOUGH_MONEY	Non hai abbastanza Yang.
AUCTION_ORDER_TOOLTIP_TEXT_ASC	Ascendente
AUCTION_ORDER_TOOLTIP_TEXT_DESC	Discendente
AUCTION_PRICE_CHANGE_TOOLTIP_TEXT_ASC	Prezzo totale
AUCTION_PRICE_CHANGE_TOOLTIP_TEXT_DESC	Prezzo Unità (prezzo per pezzo)
AUCTION_PRICE_DISPLAY_TEXT_ASC	Prezzo
AUCTION_PRICE_DISPLAY_TEXT_DESC	Prezzo unitario
