TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_MAGIC_DEF_GRADE	Defensa Mágica +%d	SA
TOOLTIP_MALL_ATTBONUS	Valor de Ataque +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Valor de Ataque +10%	SNA
ACCE_WINDOW_ONLY_WEAPONS	You can only absorb weapons.
TOOLTIP_MALL_AUTOLOOT	Una mano que recoge automáticamente el Yang tirado	SNA
TOOLTIP_MALL_DEFBONUS	Defensa +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Defensa +12~15%	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	Aumenta la ganancia de EXP un 50%	SNA
TOOLTIP_MALL_FISH_MIND	Tu probabilidad de capturar un pez raro se duplica.	SNA
TOOLTIP_MALL_GOLDBONUS	Probabilidad de capturar Yang multiplicado con %d%%	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Duplica tu probabilidad de capturar Yang	SNA
TOOLTIP_MALL_ITEMBONUS	Probabilidad de capturar objetos multiplicada con +%d%%	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Duplica tus probabilidades de capturar objetos	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Los Puntos de amor aumentan más rápido.	SNA
TOOLTIP_MALL_SAFEBOX	Tu almacén obtiene 2 áreas de almacenaje más	SNA
TOOLTIP_MAX_HP	Max. HP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. HP +%d%%	SA
TOOLTIP_MAX_SP	Max. SP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. SP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Resistencia +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS ERROR(%d, %d)
TOOLTIP_MOV_SPEED	Velocidad de Movimiento %d%%	SA
TOOLTIP_NECK	Collar
TOOLTIP_NEED_ALL_SP	SP Requerido: Max.
TOOLTIP_NEED_GSP	Fantasma Dragón Requerido: %d
TOOLTIP_NEED_HP	HP Requerido: %d
TOOLTIP_NEED_HP_PER_SEC	HP: %d / Seg
TOOLTIP_NEED_SKILL_POINT	Puntos de Habilidad Requeridos:
TOOLTIP_NEED_SP	SP Requerido: %d
TOOLTIP_NEED_SP_PER_SEC	SP: %d / Seg
TOOLTIP_NEXT_SKILL_LEVEL_1	Siguiente Nivel: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Siguiente Nivel: %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Daño de Media %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Resistencia de Daño de Media %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Más de %d Miembros de Grupo
TOOLTIP_PARTY_INFO_GRADE_UP2	Nivel de Ataque +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Nivel de Defensa +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Restaura HP/SP de todos los miembros del grupo cada 60 minutos.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Restaura HP/SP de todos los miembros del grupo cada 30 minutos
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Debes esperar 3 minutos tras la muerte de un miembro del grupo.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Puedes llamar a los miembros del grupo que están en el mismo servidor en cualquier momento.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Nivel de Ataque +(Número de miembros de grupo./2) Atacante %d puede ser elegido.
TOOLTIP_PARTY_INFO_SET_TANKER	Nivel de Defensa +(Número de miembros de grupo) luchadores con hoja 1 pueden ser elegidos.
TOOLTIP_PARTY_SKILL_LEVEL	Nivel actual: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Ataque/Defensa mejorada]
TOOLTIP_PARTY_TITLE_HEAL	[restaurar]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Cuando haya más de %d miembros de grupo tendrás %d%% Bonus EXP .
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Llamar]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Constituir Atacante]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Constituir Luchador con Hoja]
TOOLTIP_PICK_EXP	Puntos: %d / %d
TOOLTIP_PICK_LEVEL	Nivel: %d
TOOLTIP_PICK_UPGRADE1	Dárselo al Leñador
TOOLTIP_PICK_UPGRADE2	para conseguir
TOOLTIP_PICK_UPGRADE3	el pico mejorado
TOOLTIP_POTION_CURE	Cura efectos negativos.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Velocidad de Ataque: +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	HP: +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	HP: +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Velocidad de Movimiento: +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	SP: +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	SP: +%d
TOOLTIP_POTION_SEC	Seg.
TOOLTIP_POTION_TIME	Duración:
TOOLTIP_REQUIREMENT_21_LEVEL	Debes alcanzar el nivel 21.
TOOLTIP_REQUIREMENT_41_LEVEL	Debes alcanzar el nivel 41.
TOOLTIP_REQUIREMENT_LEVEL	Debes alcanzar el nivel %d.
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Nivel %d necesario.
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d necesario
TOOLTIP_RESIST_BOW	Resistencia de Flechas %d%%	SA
TOOLTIP_RESIST_ELEC	Resistencia de Relámpago %d%%	SA
TOOLTIP_RESIST_FIRE	Resistencia de Fuego %d%%	SA
TOOLTIP_RESIST_MAGIC	Resistencia de Magia %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Restante: %d
TOOLTIP_SELLPRICE	Precio: %s
TOOLTIP_SHAMAN	Chamán
TOOLTIP_SHIELD	Escudo
TOOLTIP_SHOES	Zapatos
TOOLTIP_SKILL	Habilidades	SNA
TOOLTIP_SKILLBOOK_NAME	Libro de Habilidad
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Valor de Ataque: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Valor de Ataque:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Velocidad de Ataque: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Defensa:
TOOLTIP_SKILL_AFFECT_DODGE	Valor de Ataque del Oponente: -
TOOLTIP_SKILL_AFFECT_HEAL	Restaurar HP:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Velocidad de Movimiento: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Probabilidad de reflejar ataques al cuerpo:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Resistencia contra Daños Corporales:
TOOLTIP_SKILL_COOL_TIME	Tiempo de Carga: 
TOOLTIP_SKILL_DAMAGE_BONUS	Daño de Habilidad %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Resistencia contra Daño de Habilidad %d%%	SA
TOOLTIP_SKILL_DURATION	Duración: %d Seg.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Banda de Olvido
TOOLTIP_SKILL_LEVEL	Nivel actual: %d
TOOLTIP_SKILL_LEVEL_MASTER	Nivel actual: %d (Master)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Nivel actual: %d (Max. %d)
TOOLTIP_SOCKET_EMPTY	Vacío
TOOLTIP_SOCKET_REFINABLE_ITEM	[Objeto con socket]
TOOLTIP_SP_REGEN	Regeneración de SP +%d%%	SA
TOOLTIP_STR	Fuerza +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Único
V	Guerrero
TOOLTIP_WEAPON	Arma
TOOLTIP_WRISTLET	Pulsera
UI_ACCEPT	Aceptar
UI_CANCEL	Cancelar
UI_CLOSE	Cerrar
UI_DEF_FONT	Arial:14
UI_DEF_FONT_LARGE	Arial:16
UI_DEF_FONT_SMALL	Arial:12
UI_DENY	Rechazar
UI_ITEM	Objeto
UI_LEFT_TIME	Tiempo restante: %d Seg.
UI_NEXT	Continuar
UI_NOCONTENTS	Ningún contenido
UI_NONAME	Sin Nombre
UI_OK	Ok
UI_POS_UNKNOWN	Lugar desconocido
UI_UNKNOWN	Desconocido
UPLOAD_MARK_CHECK_NEED_RECONNECT	La carga tiene que ser iniciada de nuevo.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	La carga tiene que ser iniciada de nuevo.
USE_ITEM_FAILURE_PRIVATE_SHOP	No puedes usar este objeto porque abriste un almacén privado.
USE_SKILL_ERROR_UNKNOWN	Error de habilidad desconocido: %s
TIME_DAY	Dia
TIME_DAYS	Dias
TIME_S_HOUR	Hour
TIME_HOUR	Hour
TIME_HOURS	Hours
TIME_MINUTE	minuto
TIME_MINUTES	minutes
TIME_S_MIN	Min.
TIME_S_SEC	Seg.
TIME_SEC	second
TIME_SECS	seconds
TIME_AND	and
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	Do not show again
SKILLBOOK_INVENTORY_POPUP_INFO	You can find your skill books in the FB warehouse, which is opened via the button in the inventory (Itemshop).
LOGIN_FAILURE_VERSION_CHECK	Your client is not up to date. [ENTER] The client will now close and start the patcher. After the patcher has downloaded all the files, you can log in again.
SKILL_BLEEDING	Bleeding
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Fuerza contra Lícanos + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Ataque de sangrado + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Resistencia contra ataque de sangrado + %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Probabilidad de defensa contra Lícanos %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Defence chance against claws + %d%%	SA
TOOLTIP_WOLFMAN	Lycan
JOB_WOLFMAN	Lycan
JOB_WOLFMAN0	Amateur Lycan
JOB_WOLFMAN1	Instinct
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Grado de absorción: %d%%	SA
CUBE_STONE_MATERIAL_RANGE	Stone +%d - +%d
CUBE_STONE_MATERIAL_SINGLE	Stone +%d
MAINTENANCE_DESCRIPTION	<TEXT text="Server maintenance in " font_size="LARGE"><TEXT text="%s" r=255 g=0 b=0 font_size="LARGE"><TEXT text=" estimated Duration: %s" font_size="LARGE">
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text="%s" color="0xFFCAA76F"> has acquired the Guildstorage.
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text="%s" color="0xFFCAA76F"> has stored <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text="%s" color="0xFFCAA76F"> has removed <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text="%s" color="0xFFCAA76F"> has deposited <TEXT text="%s" color="0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	<TEXT text="%s" color="0xFFCAA76F"> has removed <TEXT text="%s" color="0xFFCAA76F"> Yang.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text="%s" color="0xFFCAA76F"> Has the size of the storage on <TEXT text="%d" color="0xFFCAA76F"> Pages expanded.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	You changed the language. The client will now restart to accept the change.
WHISPER_OFFLINE_ACCEPT_TEXT	Send
WHISPER_OFFLINE_CANCEL_TEXT	Cancelar
WHISPER_OFFLINE_MESSAGE_QUESTION	%s is currently offline. [ENTER] Do you want to send an offline message so that it gets the message as soon as it is online? [Enter] An offline message costs 15,000 Yang.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s is currently offline. [ENTER] Do you want to send an offline message so that it gets the message as soon as it is online?
ITEM_REFUND_WINDOW_TITLE	Items restored
ITEM_REFUND_DESCRIPTION1	You seem to have lost items because of an error that has now been restored.
ITEM_REFUND_DESCRIPTION2	The following items have been restored:
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	Remover %s
SHOP_OFFLINE_TAKE_MONEY_QUESTION	How much do you want to take out?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	You can't take off as much as your Yang would cross the max limit.
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	You don't have a yang in the offline store.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Enter the price for %s:
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	You have to take out all the items first.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	You have to take the yang off first.
MONEY_INPUT_DIALOG_RECVPRICE	Tu obtienes: %s (%d%% impuesto)
MONEY_INPUT_DIALOG_SELLPRICE	Precio de venta: %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Expired
RESIST_HUMAN	Half-Human Resistance
RESIST_MONSTER	Monster Resistance
OFFLINE_SHOP_TIMEOUT_TEXT	%s
SKILL_DEFEND_BONUS	Skill Resistance
NORMAL_HIT_DEFEND_BONUS	AVG Resistance
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	Permanent
DO_YOU_REALLY_BUY	Do you really want to buy %s for[ENTER]%s %s?
OFFLINE_SHOP_ITEM_DISABLED	This feature is currently disabled in the mobile offline store due to an error. Once the bug has been fixed, the feature will be activated again.
OFFLINE_SHOP_CLOSE_QUESTION	Do you want to close the offline store?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	The offline store has already expired. You have to open a new one to sell more items.
UI_PREVPAGE	Back
UI_NEXTPAGE	Next
PET_STAT_MAIN	Default Bonus: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Defense against monsters +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Strong against Metinstone +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Strong against bosses +%d%%	SA
SIDEBAR_TOOLTIP_SHOP	Offline-Shop
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Guildstorage
SIDEBAR_TOOLTIP_MOUNT	Mount Overview
SIDEBAR_TOOLTIP_PET	Pet Overview
SIDEBAR_TOOLTIP_SAFEBOX	Storage
TOOLTIP_ITEM_NO_TRADE	Este objeto no es comerciable
TOOLTIP_ITEM_NO_DESTROY	This item is not destructive.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Destroy
ITEM_DROP_OR_DESTROY_BTN_DROP	Drop
CANNOT_DESTROY_ITEM	This item cannot be destroyed.
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Unlimited
SWITCHBOT_MAX_USE_QUESTION_TITLE	Max Switcher
SWITCHBOT_MAX_USE_QUESTION_DESC	Specify the maximum number of switches (0 = unlimited):
SIDEBAR_TOOLTIP_SWITCHBOT	Switchbot
STAT_TOOLTIP_CON10	Increases 10x HTP and defense
STAT_TOOLTIP_DEX10	Increases 10x attack and evasion
STAT_TOOLTIP_INT10	Increases 10x SP, magic Attack and Defense.
STAT_TOOLTIP_STR10	Increases 10x attack value and damage
TOOLTIP_VOTE4BUFF	Vote4Buff	SNA
TOOLTIP_ALIGNMENT_GOOD	Rank: + 5% strong against monsters
TOOLTIP_ALIGNMENT_BAD	Rank: + 5% strong against half-humans
CHAT_OPEN_LINK_DANGER	Are you sure you want to open this link? [ENTER] This could include viruses or malware.
DRAGON_SOUL_CANNOT_REFINE	No puedes refinar esta Piedra dragón.
DRAGON_SOUL_CANNOT_REFINE_MORE	Esta Piedra dragón ya ha alcanzado el mayor nivel posible.
DRAGON_SOUL_EQUIP_WARNING1	Es difícil volver a retirar una Piedra dragón.
DRAGON_SOUL_EQUIP_WARNING2	¿Quieres continuar de todas formas?
DRAGON_SOUL_EXPIRED	Piedra dragón caducada
DRAGON_SOUL_INVALID_DRAGON_SOUL	Esta no es la Piedra dragón adecuada.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Eso no es una Piedra dragón.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Esta no es la Piedra dragón correcta.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	No tienes material suficiente para refinar.
DRAGON_SOUL_NOT_MATCHED_SLOT	La Piedra dragón no encaja en esta ranura.
DRAGON_SOUL_STEP_LEVEL1	Pureza: mate.
DRAGON_SOUL_STEP_LEVEL2	Pureza: clara.
DRAGON_SOUL_STEP_LEVEL3	Pureza: límpida.
DRAGON_SOUL_STEP_LEVEL4	Pureza: brillante.
DRAGON_SOUL_STEP_LEVEL5	Pureza: excelente.
DRAGON_SOUL_STRENGTH	Nivel: +%d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	No se ha podido destruir la Piedra dragón.
DRAGON_SOUL_UNEQUIP_WARNING2	¿Quieres continuar de todas formas?
DRAGON_SOUL_UNMATCHED_SLOT	Esa es la ranura incorrecta.
DRAGON_SOUL_UNQUALIFIED	Todavía no puedes utilizar la alquimia de Piedras dragón.
TOOLTIP_DRAGON_SOUL_DECK1	Earth	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Sky	SNA
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Improve
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Develop
PET_UPGRADE_CANCEL_BUTTON_TEXT	Cancel
PET_UPGRADE_INFO_HAPPINESS	The higher the level of satisfaction, the longer your pet will be satisfied. [ENTER] At the next level it will take %s until your pet is completely dissatisfied.
PET_UPGRADE_INFO_RAGE	The higher the rage level, the longer the rage mode stops. [Enter] At the next level, rage mode will stop %s.
PET_UPGRADE_INFO_STAMINA	The higher the stamina level, the higher the stamina value of your pet. [ENTER] At the next level, your pet has a stamina of %d.
PET_UPGRADE_PRICE	Cost: %s
PET_UPGRADE_TEXT_BONUS1	%d max. HP->%d max. Hp
PET_UPGRADE_TEXT_BONUS2	%d Defense->%d Defense
PET_UPGRADE_TEXT_BONUS3	%d%% fuerza contra monstruos->%d%% fuerza contra monstruos
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Level %d-> level %d
PET_UPGRADE_TITLE_BONUS1	Improvement: max. TP
PET_UPGRADE_TITLE_BONUS2	Improvement: Defense
PET_UPGRADE_TITLE_BONUS3	Improvement: Strong against monsters
PET_UPGRADE_TITLE_EVOLUTION	Evolution
PET_UPGRADE_TITLE_HAPPINESS	Improvement: Satisfaction
PET_UPGRADE_TITLE_RAGE	Improvement: Rage
PET_UPGRADE_TITLE_STAMINA	Improvement: Stamina
KING_HORSE_UPGRADE_SUCCESS	The improvement was successful.
KING_HORSE_UPGRADE_FAIL	The improvement failed.
HORSE_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
TARGET_INFO_LEVELLIMIT	(from lv. %d)
TARGET_INFO_DAMAGE	Damage : %s - %s
TARGET_INFO_DEFENSE	Defence : %s
TARGET_INFO_EXP	Expierence : %s
TARGET_INFO_MAINRACE	Race : %s
TARGET_INFO_MAX_HP	Max. HP : %s
TARGET_INFO_NO_ITEM_TEXT	No Items droppable.
TARGET_INFO_NO_RACE	None
TARGET_INFO_RACE_ANIMAL	Animal
TARGET_INFO_RACE_DARK	Darkness
TARGET_INFO_RACE_DEVIL	Devil
TARGET_INFO_RACE_EARTH	Earth
TARGET_INFO_RACE_ELEC	Lightning 
TARGET_INFO_RACE_FIRE	Fire
TARGET_INFO_RACE_HUMAN	Half Human
TARGET_INFO_RACE_ICE	Ice
TARGET_INFO_RACE_MILGYO	Mystic 
TARGET_INFO_RACE_TREE	Tree
TARGET_INFO_RACE_ORC	Orcs
TARGET_INFO_RACE_UNDEAD	Undead
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_RACE_METIN	Stone
TARGET_INFO_STONE_NAME	Ghoststone
TARGET_INFO_SUBRACE	Subspecies : %s
ITEM_SUBTYPE_ARMOR_BODY	Armor
ITEM_SUBTYPE_ARMOR_EAR	Earrings
ITEM_SUBTYPE_ARMOR_FOOTS	Shoes
ITEM_SUBTYPE_ARMOR_HEAD	Helm
ITEM_SUBTYPE_ARMOR_NECK	Necklace
ITEM_SUBTYPE_ARMOR_SHIELD	Shield
ITEM_SUBTYPE_ARMOR_WRIST	Brazalete
ITEM_SUBTYPE_COSTUME_ACCE	Sash
ITEM_SUBTYPE_COSTUME_BODY	Armor
ITEM_SUBTYPE_COSTUME_HAIR	Hair
ITEM_SUBTYPE_COSTUME_HAIR_M	Hair (male)
ITEM_SUBTYPE_COSTUME_HAIR_W	Hair (female)
ITEM_SUBTYPE_COSTUME_MOUNT	Mount
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Alive
ITEM_SUBTYPE_FISH_GRILLED	Asado
ITEM_SUBTYPE_MOUNT_SUB_FOOD	Alimentar
ITEM_SUBTYPE_MOUNT_SUB_REVIVE	Renacimiento
ITEM_SUBTYPE_MOUNT_SUB_SUMMON	Creature
ITEM_SUBTYPE_NONE	All
ITEM_SUBTYPE_NONE_DISPLAY	Select sub-category...
ITEM_SUBTYPE_SPHAERA_SUB_PACK	Bundle
ITEM_SUBTYPE_SPHAERA_SUB_TIME_ADD	Time Manipulation
ITEM_SUBTYPE_WEAPON_ARROW	Arrow
ITEM_SUBTYPE_WEAPON_BELL	Bell
ITEM_SUBTYPE_WEAPON_BOW	Arco
ITEM_SUBTYPE_WEAPON_DAGGER	Dagger
ITEM_SUBTYPE_WEAPON_FAN	Fan
ITEM_SUBTYPE_WEAPON_SWORD	Sword
ITEM_SUBTYPE_WEAPON_TWO_HANDED	Two-handed
ITEM_TYPE_ARMOR	Armadura
ITEM_TYPE_COSTUME	Costume
ITEM_TYPE_FISH	Fish
ITEM_TYPE_MATERIAL	Other
ITEM_TYPE_METIN	Spirit Stone
ITEM_TYPE_MOUNT	Mount
ITEM_TYPE_NONE	All
ITEM_TYPE_NONE_DISPLAY	Choose item Type...
ITEM_TYPE_POLYMORPH	Transformation
ITEM_TYPE_QUEST	Quest
ITEM_TYPE_WEAPON	Weapon
TEXT_TYPE_ITEMNAME	Item Name
TEXT_TYPE_NONE	Sin búsqueda
TEXT_TYPE_PLAYERNAME	Player name
AUCTION_INFORMER_INFO_TEXT	You sold %s for %s.
AUCTION_INFORMER_INFO_MULTI_TEXT	You have sold %dx %s for %s.
AUCTION_INFORMER_RECEIVED_GOLD_TEXT	You´ll get  <TEXT color=0xFFCAA76F text="%s">.
AUCTION_GAME_MESSAGE_ITEM_BUY_NOT_EXIST	This item has been sold, unfortunately.
AUCTION_GAME_MESSAGE_ITEM_BUY_TIMEOUT	The time of this item has expired.
AUCTION_GAME_MESSAGE_ITEM_BUY_SUCCESS	You have successfully acquired the item!
AUCTION_GAME_MESSAGE_ITEM_INSERT_SUCCESS	The item has been successfully discontinued.
AUCTION_GAME_MESSAGE_ITEM_PRICE_TOO_HIGH	You can't sell the item so expensive, because if you were to sell all the active items, you would'd over your Yanglimit.
AUCTION_GAME_MESSAGE_ITEM_TAKE_NOT_EXIST	This item has already been sold.
AUCTION_GAME_MESSAGE_ITEM_TAKE_SUCCESS	You have successfully removed the item.
AUCTION_GAME_MESSAGE_ITEM_WRONG_PRICE	This item has been changed and is no longer available for the old price.
AUCTION_GAME_MESSAGE_NO_ITEMS_FOUND	No items were found for these search options.
AUCTION_ITEM_SUB_INFO	Precio: %s
AUCTION_MESSAGE_CANNOT_SELL_EQUIPPED_ITEM	You have to put the item into the inventory first.
AUCTION_MESSAGE_INVALID_ANTIFLAG	You must select at least one class.
AUCTION_MESSAGE_NOT_ENOUGH_MONEY	No tienes suficiente yang.
AUCTION_ORDER_TOOLTIP_TEXT_ASC	Ascending
AUCTION_ORDER_TOOLTIP_TEXT_DESC	Descending
AUCTION_PRICE_CHANGE_TOOLTIP_TEXT_ASC	Totalprice
AUCTION_PRICE_CHANGE_TOOLTIP_TEXT_DESC	Unit Price (price per piece)
AUCTION_PRICE_DISPLAY_TEXT_ASC	Precio
AUCTION_PRICE_DISPLAY_TEXT_DESC	Unitprice
AUCTION_QUESTION_REALLY_BUY_ITEM	Buy the item for %s?
AUCTION_QUESTION_REALLY_BUY_ITEM_TITLE	Buy the item
AUCTION_QUESTION_REALLY_TAKE_ITEM	Are you sure you want to take the item out?
AUCTION_QUESTION_REALLY_TAKE_ITEM_TITLE	Remove the item
AUCTION_SELL_PRICE_DISPLAY	Price:  %s
AUCTION_SELL_REWARD_PRICE_DISPLAY	You get: %s
AUCTION_PREMIUM_INFO_ACTIVE	Premium status is active. You can see all the results from all shops and buy an item directly from the shop search.
AUCTION_PREMIUM_INFO_INACTIVE	Premium status is inactive. You only see results from stores from your current map and when you view an item, the shop is marked on the map. With the premium status it is possible to buy items directly from the provide at least.
AUCTION_PREMIUM_TEXT_ACTIVE	Premium Active
AUCTION_PREMIUM_TEXT_INACTIVE	Premium Inactivo
YES	Si
NO	No
MOVE_CHANNEL_TITLE	Change Channel
MESSENGER_TEAM	Team
MESSENGER_BLOCK	Blocked
MINI_GAME_RUMI_DISCARD_QUESTION	Do you really want to discard this card?
MINI_GAME_RUMI_EXIT_QUESTION	Do you want to end the game and collect your reward?\nYour score and remaining cards will then be reset!
MINI_GAME_RUMI_EXIT_QUESTION2	You will receive a reward depending on your score.
MINI_GAME_RUMI_START_QUESTION	To be able to play, you must pay a fee of %d yang. You also need %d Cardset (s). /n You want to start the game?
ANGELSDEMONS_DESC_DEMONS	Description: Demons [ENTER] the Demons have made it their mission to keep people off the right path. They care for mischief in the world and spread evil.
JOIN	Join
ANGELSDEMONS_ARE_YOU_SURE	Are you sure you want to select %s?
MINI_GAME_RUMI_START_QUESTION2	Do you want to play?
DO_YOU_USE_MULTI_ITEM	¿desea abrir %dx %s ?
QUIVER_ARROW_COUNT	Number: %s / %s
QUIVER_ARROW_TYPE	Arrow: %s
QUIVER_NO_ARROWS	Contains no arrows
TOOLTIP_TIME_CHARGER_FIX	Time charging %d sec.	SA
TOOLTIP_TIME_CHARGER_PER	Time charging %d%%	SA
WEBWINDOW_TITLE_MALL	Ingame-Itemshop
WANT_NOT_VOTE_AGAIN_TODAY	Don't you want to vote today?
NOT_VOTE_AGAIN_TODAY	No
WANT_VOTE_AGAIN_TODAY	Si
TOOLTIP_TIME	Duration: %s
TOOLTIP_TIME_RANGE	Duration: %s to %s
TOOLTIP_RANGE_APPLY_CRITICAL_PCT	Chance of Crit. Hits +%d%% to +%d%%
TOOLTIP_RANGE_APPLY_PENETRATE_PCT	%d%% to %d%% chance of piercing hits
TOOLTIP_RANGE_ATT_GRADE	Attack value +%d to +%d
TOOLTIP_RANGE_ATT_SPEED	Attack speed +%d%% to +%d%%
TOOLTIP_RANGE_DEF_GRADE	Defense +%d to +%d
TOOLTIP_RANGE_POTION_BONUS	Potion %d%% - %d%% Effect growth
TOOLTIP_RANGE_RESIST_MAGIC	Magic resist %d%% - %d%%
SHOP_INPUT_TAKE_MONEY_TITLE	Take Yang
TIME_MIN_SEC	%dMin:%dSec
TIME_MIN	%dMin
