TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
PVP_MODE_PROTECT	בַÚָ ײֿ בַÚָ - ÊÝÚםב ַבֽדַםֹ
PVP_MODE_REVENGE	בַÚָ ײֿ בַÚָ - הÙַד Úֶַֿם
PVP_OPTION_KILL	ָֿזה Þםֿ
PVP_OPTION_NORMAL	ַב׃בַד
PVP_OPTION_PROTECT	ַבֽדַםֹ
PVP_OPTION_REVENGE	Úֶַֿם
QUEST_APPEND	Êד Ê׃ּםב ֳדׁ ּֿםֿ.
QUEST_MIN	ֿÞםÞֹ
QUEST_SEC	ַֻהםֹ
QUEST_TIMEOVER	ַהÊול ַבזÞÊ
QUEST_UNLIMITED_TIME	ָֿזה Þםֿע ׂדהם
QUEST_ZEROSEC	0 ַֻהםֹ
QUICKSLOT_REGISTER_DISABLE_ITEM	בַ םדßה ׂםַֹֿ ו׀ַ ַבÛׁײ ֵבל ׃ַֹֽ ַבוּזד ַב׃ׁםÚ.
RECEIVE_MESSAGE	%s ֳׁ׃ב בß ׁ׃ַבֹ.
REFINE_COST	ÊßַבםÝ ַבÊֽ׃םה: %d םַהÛ
REFINE_DESTROY_WARNING	Þֿ םִֿם Êֽ׃םה ו׀ַ ַבװםֱ ֵבל Êֿדםׁו.
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_1	וב Êׁםֿ ַָבÝÚב Êֽ׃םה ו׀ַ ַבװֶ¿
REFINE_DESTROY_WARNING_WITH_BONUS_PERCENT_2	Þֿ םÊÚׁײ ו׀ַ ַבװםֱ בבÊֿדםׁ Úהֿ ַבÝװב. וב ÊׁÛָ ׁÛד ׀בß Ýם ַבַ׃Êדַׁׁ¿
REFINE_DOWN_GRADE_WARNING	Þֿ ÊÊ׃ָָ Úדבםֹ ַבÊֽ׃םה Ýם ַבÊ־Ýםײ דה Þםדֹ ו׀ַ ַבװםֱ.
REFINE_DO_YOU_SEPARATE_METIN	ֽ׀Ý ּדםÚ ַבֳַּֽׁ ַבװרָֽםֹ¿
REFINE_FAILURE	בבֳ׃Ý¡בד ההּֽ! בÞֿ Ýװבהַ.
REFINE_FAILURE_CAN_NOT_ATTACH0	%s cannot be attached to this item.
REFINE_FAILURE_EQUIP_ITEM	בַ םדßהß Êֽ׃םה ַבֳװםֱַ ַבדץֿׁÚֹ.
REFINE_FAILURE_METIN_INSEPARABLE_ITEM	בַ םדֽהß ֽ׀Ý ּֽׁ ַבװָֽ.
REFINE_FAILURE_NEED_BETTER_SCROLL	ֵהß ַָֹּֽ ֵבל בÝםÝֹ Êֽ׃םה ֳֽ׃ה דה ו׀ו.
REFINE_FAILURE_NO_GOLD_SOCKET	בַ םזּֿ והַß דÞָ׃ ׀וָם¡ בֵײַÝֹ %s.
REFINE_FAILURE_NO_MORE_SOCKET	בַ םץדßהß ֵײַÝֹ דÞַָ׃ ּֿםֹֿ.
REFINE_FAILURE_NO_SOCKET0	בַ םזּֿ דÞָ׃ ÝַׁÛ דה ֳּב %s.
REFINE_FAILURE_SOCKET_DISABLE_ITEM	בַ םדßהß ֵײַÝֹ דÞַָ׃ ֵײַÝםֹ בו׀ַ ַבָהֿ.
REFINE_FAILURE_UPGRADE_DISABLE_ITEM	בַ םדßה Êֽ׃םה ו׀ַ ַבָהֿ.
REFINE_SUCCESS	בÞֿ Êד Êֽ׃םה ו׀ַ ַבָהֿ ָהַּֽ.
REFINE_SUCCESS_PROBALITY	Ýׁױ ַבÊֽ׃םה: %d%%
REFINE_WARNING2	וב ÊׁÛָ ַבדÊַָÚֹ¿
SAFEBOX_ERROR	ֵה ßבדֹ ַב׃ׁ Ûםׁ ױֽםֹֽ.
SAFEBOX_SELL_DISABLE_SAFEITEM	בַ םץדßהß ָםÚ ֳם דה ַבֳװםֱַ ַבדףֽÝץזÙֹ.
SAFEBOX_WRONG_PASSWORD	םָּ ֳה Êßזה ßבדַÊ ַב׃ׁ דÊ״ַָÞֹ.
SCREENSHOT_SAVE1	ֽץÝÙÊ Ýם
SCREENSHOT_SAVE2	דבÝ ױזׁ ַבבÚָֹ
SCREENSHOT_SAVE_FAILURE	Ýװצב ֽצÝÙ ױזׁ ַבבÚָֹ
SECOND	ַֻהםֹ
SELECT_CAN_NOT_DELETE	בַ םץדßהß ֽ׀Ý ו׀ו ַבװ־ױםֹ.
SELECT_CHANGED_NAME	בÞֿ ÞץדÊ ָÊÛםםׁ ַ׃ד ו׀ו ַבװ־ױםֹ.
SELECT_CHANGE_FAILURE_ALREADY_EXIST_NAME	ֵה ַ׃ד ַבװ־ױםֹ ַבד־Êַׁ דץ׃ÊÚדב.
SELECT_CHANGE_FAILURE_STRANGE_INDEX	ַֽזב דַּֿֿנ.
SELECT_CHANGE_FAILURE_STRANGE_NAME	ַ׃ד ַבװ־ױםֹ Ûםׁ ױֽםֽ.
SELECT_CHANGE_NAME_TITLE	ÊÛםםׁ ַ׃ד ַבװ־ױםֹ
SELECT_DELEING	׃םÊד ֽ׀Ý ו׀ו ַבװ־ױםֹ
SELECT_DELETED	Êד ַבֽ׀Ý ָהַּֽ.
SELECT_DO_YOU_DELETE_REALLY	וב ÊׁÛָ Ýם ַבדÊַָÚֹ¿
SELECT_EMPTY_SLOT	ֵה ו׀ו ַב־ַהֹ ÝַׁÛֹ.
SELECT_GM_NAME	׃םֿ ַבבÚָֹ
SELECT_INPUT_CHANGING_NAME	ַבֱַּׁ ֵֿ־ַב ַ׃ד ּֿםֿ בבװ־ױםֹ.
SELECT_NOT_JOIN_GUILD	ָֿזה ַָׁ״ֹ
SHOP_BUY_INFO	ַ־Êׁ Ýם הַÝ׀ֹ ַבדÊּׁ ַבװםֱ ַב׀ם ÊׁÛָ Ýם װֶַׁו.
SHOP_CANNOT_SELL_EQUIPMENT	בַ םדßהß ָםÚ ַבֳװםֱַ ַבדֿׁÚֹ.
SHOP_CANNOT_SELL_ITEM	ו׀ַ ַבװםֱ Ûםׁ דÚׁזײ בבָםÚ.
SHOP_ERROR_UNKNOWN	Ú״ָ דּוזב Ýם ַבדÊּׁ: %s
SHOP_INVALID_POS	ֵה ו׀ַ ַבװםֱ Ûםׁ דהַ׃ָ.
SHOP_INVENTORY_FULL	בד םÚץֿ והַß דßַה ÝַׁÛ Ýם Þֶַדֹ ַבּֿׁ.
SHOP_NOT_ENOUGH_MONEY	בַ Êדבß דַ םßÝם דה ַבזזה ֳז ַבםַהÛ
SHOP_NOT_ENOUGH_MONEY_EX	ֵהß בַ Êדבß דַ םßÝם דה ַבםַהÛ.
SHOP_SELL_INFO	ַ־Êׁ Ýם ּֿזב Þֶַדֹ ַבּֿׁ ַבװםֱ ַב׀ם ÊׁÛָ Ýם ָםÚו.
SHOP_SOLDOUT	Êד ָםÚו
SHOT_ERROR_UNKNOWN	־״ֳ דּוזב ֳֻהֱַ ַבוּזד Úה ָÚֿ: %s
SKILL_BOHO	ַהÚßַ׃
SKILL_BUDONG	Is no longer used
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_BOOK	׃ÊֽÊַּ ֵבל הÞַ״ ַבֳ׃בזָ בÊÚבד ו׀ו ַבדוַֹׁ.
SKILL_CANNOT_LEVEL_UP_ANYMORE_BY_STAT	ֵהß ַָֹּֽ ֵבל ßÊַָ בÊÚבד ו׀ו ַבדוַֹׁ.
SKILL_CHEONGEUN	ּ׃ֿ Þזם
SKILL_CRITICAL	ֵױַָֹ ֹּֽׁ
SKILL_ENCHANT_POISON	ַ׃ÊÚדב ַב׃ד
SKILL_EUNHYEONG	Ûםׁ דֶׁם
SKILL_FAINT	ֵÛדֱַ
SKILL_FIND_TRAP	ַָֻֽ Úה ַבÝ־
SKILL_FIRE	ֵַֽׁÞ
SKILL_FISHMIND	Êד ÊÝÚםב ßֹׁ ַב׃דß
SKILL_GAMJI	ֵַֿׁß
SKILL_GEOMGYEONG	וַבֹ ַב׃םÝ
SKILL_GEONGON	SKILL_GEONGON is no longer used
SKILL_GICHEON	ד׃ַÚֹֿ ַבÊהםה
SKILL_GIGONG	ֿזַׁה װם
SKILL_GONGPO	־זÝ
SKILL_GRADE_NAME_GRAND_MASTER	%s ַב־ָםׁ ַבדֽÊׁÝ
SKILL_GRADE_NAME_MASTER	%s ׃םֿ
SKILL_GRADE_NAME_PERFECT_MASTER	%s ׃םֿ דÊßַדב
SKILL_GRADE_NAME_LEGENDARY_MASTER	%s Legendary Master
SKILL_GROUP_ASSASSIN_1	װÝֹׁ
SKILL_GROUP_ASSASSIN_2	Þז׃
SKILL_GROUP_HORSE	Ýה ַבÝׁז׃םֹ
SKILL_GROUP_SHAMAN_1	Êהםה
SKILL_GROUP_SHAMAN_2	װÝֱַ
SKILL_GROUP_SURA_1	׃בַֽ
SKILL_GROUP_SURA_2	׃ֽׁ
SKILL_GROUP_WARRIOR_1	ּ׃ֿ
SKILL_GROUP_WARRIOR_2	׀והם
SKILL_GROUP_WOLFMAN	Skills
SKILL_GWIGEOM	װÝֹׁ ד׃ֽזֹׁ
SKILL_GYEONGGONG	דװם ַבׁםװ
SKILL_HEUKSIN	ַבֽדַםֹ ַבÙבַדםֹ
SKILL_HOSIN	ָׁßֹ
SKILL_HWAYEOM	SKILL_HWAYEOM Wird nicht mehr benutzt
SKILL_HYEOLMA	SKILL_HYEOLMA Wird nicht mehr benutzt
SKILL_INC_ATKSPD	ַׁÊÝַÚ ׃ׁÚֹ ַבוּזד
SKILL_INC_MOVSPD	ַׁÊÝַÚ ׃ׁÚֹ ַבÊֽׁß
SKILL_INMA	SKILL_INMA Wird nicht mehr benutzt
SKILL_JEOJU	בÚהֹ
SKILL_JEONGEOP	װÝֱַ
SKILL_JEONGWI	הװזֹ ַבÞÊַב
SKILL_JEONSINBANGEO	ֿÝַÚ ßַדב
SKILL_JEONSINGONGGYEOK	וּזד ßַדב
SKILL_JEUNGCHE	SKILL_JEUNGCHE Wird nicht mehr benutzt
SKILL_JEUNGHON	SKILL_JEUNGHON Wird nicht mehr benutzt
SKILL_JEUNGRYEOK	וּזד +
SKILL_JEUNGSOK	׃ׁÚֹ +
SKILL_JIGAM	SKILL_JIGAM Wird nicht mehr benutzt
SKILL_JIPJUNG	SKILL_JIPJUNG Wird nicht mehr benutzt
SKILL_JUMAGAP	ֿׁÚ ד׃ֽזׁ
SKILL_JUMAGEOM	SKILL_JUMAGEOM Wird nicht mehr benutzt
SKILL_KWAEGEOM	SKILL_KWAEGEOM Wird nicht mehr benutzt
SKILL_KWAESOK	׃ׁÚֹ
SKILL_LEGBOUND	SKILL_LEGBOUND Wird nicht mehr benutzt
SKILL_MUSA	SKILL_MUSA Wird nicht mehr benutzt
SKILL_MUYEONG	װָֽ ַבבוָ
SKILL_NEED_EMPTY_BOTTLE	בַ ֳדבß Þַׁזֹׁ ÝַׁÛֹ.
SKILL_NEED_POISON_BOTTLE	בַ ֳדבß Þַׁזֹׁ ׃ד.
SKILL_ONLY_FOR_GUILD_WAR	בַ םדßהß ַ׃ÊÚדַב ו׀ו ַבדוַֹׁ ֵבַר Ýם ֽׁזָ ַבׁזַָ״.
SKILL_PABEOP	ֵַׂבֹ ַב׃ֽׁ
SKILL_POWERFUL_STRIKE	וּזד דץ־ֿרצׁ
SKILL_SEOMGWANG	Þהָבֹ ַבָׁÞ
SKILL_SINCHAK	SKILL_SINCHAK Wird nicht mehr benutzt
SKILL_SLEEP	הזד
SKILL_SLOW	ָ״םֱ
SKILL_STUN	Ê־ֿםׁ
SKILL_SUHO	ַֽׁ׃
SKILL_SUMMON_DESCRIPTION	Ýׁױֹ בבװÚז׀ֹ: %d%%
SKILL_TOOLTIP_INT	׀ßֱַ
SKILL_TOOLTIP_LEVEL	ד׃Êזל
SKILL_TOXICDIE	Ê׃דד
SKILL_TOXICPOWER	Êד Êֽ׃םה Þםדֹ ַבוּזד ַב׃ַד
SKILL_TUSOK	ײָֹׁ װָֽ
SKILL_WONSIN	UNUSED
SKILL_YONGSIN	UNUSED
STAT_MINUS_CON	ÊÚֿםב ״ַÞֹ ַבֽםַֹ (ַבזÞÊ ַבדÊָÞם: %d)
STAT_MINUS_DEX	ÊÚֿםב ַבדהַזֹׁ (ַבÝׁױ ַבדÊָÞםֹ: %d)
STAT_MINUS_INT	ÊÚֿםב ַב׀ßֱַ (ַבÝׁױ ַבדÊָÞםֹ: %d)
STAT_MINUS_STR	ÊÚֿםב ַבÞזֹ (ַבÝׁױ ַבדÊָÞםֹ: %d)
STAT_TOOLTIP_CON	םׁÝÚ הÞַ״ ַבֽםַֹ ז ַבֿÝַÚ
STAT_TOOLTIP_DEX	ַׁÊÝַÚ ַבוּזד זַבדהַזֹׁ
STAT_TOOLTIP_INT	םׁÝÚ דה הÞַ״ ַבֳ׃בזָ¡ זÞזֹ ַבוּזד ַב׃ֽׁם זַבֿÝַÚ ַב׃ֽׁם.
STAT_TOOLTIP_STR	םׁÝÚ דה Þםדֹ ַבוּזד זַבײׁׁ
SYMBOLLIST_TITLE	Ê׃ּםב Úבד ַבַָׁ״ֹ
SYSTEM_OPTION_CPU_TILING_1	ÊÝÚםב הÙַד CPU-Tiling םִֿם ֵבל Êֽ׃םה ׃ׁÚֹ ַבַֽ׃זָ ַבָ״םֱ.
SYSTEM_OPTION_CPU_TILING_2	Úבםß ֵ׀ַ זַּוÊß דװַßב Ýם Úׁײ ַבױזׁ ַבהÞׁ Úבל הÞ״ֹ ’’ַבהÙַד’’¡ ֳז ’’CONFIG.exe’’
SYSTEM_OPTION_CPU_TILING_3	זÛםׁ ַבהÙַד ֵבל GPU-Tiling
SYSTEM_OPTION_GPU_TILING_1	םÚדב הÙַד GPU-Tiling ָָ״ֱ Úבל ַֽ׃זָ ײÚםÝ.
SYSTEM_OPTION_GPU_TILING_2	Úבםß ֵ׀ַ זַּוÊß דװַßב Ýם Úׁײ ַבױזׁ ַבהÞׁ Úבל הÞ״ֹ ’’ַבהÙַד’’¡ ֳז ’’CONFIG.exe’’ Ýם דבÝ ַבבÚָֹ.
SYSTEM_OPTION_GPU_TILING_3	זÛםׁ ַבהÙַד ֵבל GPU-Tiling.
SYSTEM_OPTION_TILING_EXIT	םָּ ֵÚַֹֿ ÊװÛםב ַבבÚָֹ דה ּֿםֿ בבÊֽזב ֵבל הÙַד ַבÜ Tiling.
TARGET_BUTTON_ACCEPT_FIGHT	זַÝףÞ
TARGET_BUTTON_AVENGE	ֳֻׁ
TARGET_BUTTON_BUILDING_DESTROY	Êֿדםׁ
TARGET_BUTTON_DISMOUNT	Êףׁףּרףבף
TARGET_BUTTON_EMOTION_ALLOW	דװַÚׁ
TARGET_BUTTON_EXCHANGE	דÊַֹּׁ
TARGET_BUTTON_EXCLUDE	ַ׃ÊָÚַֿ
TARGET_BUTTON_EXIT_OBSERVER	ֵהוֱַ ַבדװַוֹֿ
TARGET_BUTTON_FIGHT	דץָףַׁףֹׂ
TARGET_BUTTON_FRIEND	ױֿםÞ
TARGET_BUTTON_INVITE_GUILD	ֿÚזֹ ַבַָׁ״ֹ.
TARGET_BUTTON_INVITE_PARTY	ֿÚזֹ ּ.
TARGET_BUTTON_LEAVE_PARTY	Ûַֿׁ ַבדּדזÚֹ
TARGET_BUTTON_REQUEST_ENTER_PARTY	ַבַהײדַד ֵבל ַבדּדזÚֹ
TARGET_BUTTON_VIEW_EQUIPMENT	ֿׁזÚ
TARGET_BUTTON_WHISPER	וד׃
TARGET_LEVEL_BOSS	ׂףÚצםד
TARGET_LEVEL_KING	דׁÊָֹ 5
TARGET_LEVEL_KNIGHT	דׁÊָֹ 3
TARGET_LEVEL_PAWN	דׁÊָֹ 1
TARGET_LEVEL_S_KNIGHT	דׁÊָֹ 4
TARGET_LEVEL_S_PAWN	ד׃Êזל 2
TASKBAR_ATTACK	וַּד
TASKBAR_AUTO	וּזד ÊבÞֶַם
TASKBAR_CAMERA	ßַדםַׁ
TASKBAR_EXP	־ָֹׁ
TASKBAR_HP	הÞַ״ ַבֽםַֹ
TASKBAR_MOVE	Êֽׁß
TASKBAR_SKILL	דוַֹׁ
TASKBAR_SP	הÞַ״ ַבֳ׃בזָ
TASKBAR_ST	הÞַ״ ַבÊֽדב
THING_COUNT	ַבּדםÚ
TOOLTIP_ANTI_SELL	בַ םדßהß ָםÚו Ýם ַבדÊּׁ.
TOOLTIP_APPLY_ATTBONUS_ANIMAL	Þזם ײֿ ַבֽםזַהַÊ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ASSASSIN	Þזם ײֿ ַבהםהַּ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DEVIL	Þזם ײֿ ַבװם״ַה +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_HUMAN	Þזם ײֿ הױÝ ָװׁ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MILGYO	Þזם ײֿ ַב״ֶַÝֹ ַב׃ׁםֹ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_MONSTER	Þזם ײֿ ַבזֽזװ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ORC	Þזם ײֿ ַבÛםבַה +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SHAMAN	Þזם ײֿ װַדַה +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_SURA	Þזם ײֿ ׃זַׁ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_UNDEAD	Þזם ײֿ ַבׂזדָם +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WARRIOR	Þזם ײֿ ַבדַָֽׁ +%d%%	SA
TOOLTIP_APPLY_BLOCK	Ýׁױֹ ױףֿ ַבוּזד Úה Þָׁ %d%%	SA
TOOLTIP_APPLY_COMBAT_SP_RECOVER	ַ׃ÊÚַֹֿ הÞַ״ ַבַ׃בזָ Ýם ַבÞÊַב ßב 5 ֻזַהם %d	SA
TOOLTIP_APPLY_CRITICAL_PCT	Ýׁױ ַבֵױַָֹ ָײָֹׁ ֹּֽׁ +%d%% 	SA
TOOLTIP_APPLY_DAMAGE_SP_RECOVER	%d%% Ýׁױ ַ׃ÊÚַֹֿ הÞַ״ ַבֳ׃בזָ Úהֿ ַבֵױַָֹ	SA
TOOLTIP_APPLY_DODGE	%d%% Ýׁױ ÊÝַֿם ַבוּזד ַָב׃וַד	SA
TOOLTIP_APPLY_EXP_DOUBLE_BONUS	%d%% Ýׁױ ַבֽױזב Úבל הÞַ״ ־ָֹׁ ֵײַÝםֹ 	SA
TOOLTIP_APPLY_GOLD_DOUBLE_BONUS	%d%% Ýׁױ ֵ׃Þַ״ ײÚÝ ßדםֹ ַבםַהÛ.	SA
TOOLTIP_APPLY_IMMUNE_FALL	דץֽױה ײֿ ַבזÞזÚ	SNA
TOOLTIP_APPLY_IMMUNE_SLOW	ַבֿÝַÚ ײֿ ַבÊַָ״ִ	SNA
TOOLTIP_APPLY_IMMUNE_STUN	ֿÝַÚ ײֿ ַבֵÛדֱַ 	SNA
TOOLTIP_APPLY_ITEM_DROP_BONUS	%d%% Ýׁױ ֵ׃Þַ״ ײÚÝ ßדםֹ ַבֳװםֱַ.	SA
TOOLTIP_APPLY_KILL_HP_RECOVER	%d%% Ýׁױ ַ׃ÊÚַֹֿ הÞַ״ ַבֽםַֹ	SA
TOOLTIP_APPLY_KILL_SP_RECOVER	%d%% Ýׁױ ַ׃ÊÚַֹֿ הÞַ״ ַבֳ׃בזָ	SA
TOOLTIP_APPLY_MANA_BURN_PCT	Ýׁױ הוָ הÞַ״ ַבֳ׃בזָ %d%%	SA
TOOLTIP_APPLY_MAX_HP_PCT	הÞַ״ ַבֽםַֹ ַבÞױזל HP +%d%% 	SA
TOOLTIP_APPLY_MAX_SP_PCT	ֳÞױל MP הÞַ״ ַבֳ׃בזָ +%d%%	SA
TOOLTIP_APPLY_NOAFFECT	ָֿזה Êֳֻםׁ
TOOLTIP_APPLY_NO_DEATH_PENALTY	ָÚֿ ֵÚַֹֿ ֵֽםֱַ ַבבַÚָ Ýם דßַה ַבדזÊ¡ בה םÊד ־ױד ֳם הÞַ״ בב־ָֹׁ.	SNA
TOOLTIP_APPLY_PENETRATE_PCT	%d%% Ýׁױ Êֽױםב ײָֹׁ ־ַׁÞֹ	SA
TOOLTIP_APPLY_POISON_PCT	Ýׁױֹ ַבÊ׃דד: %d%%	SA
TOOLTIP_APPLY_POISON_REDUCE	דÞַזדֹ ַב׃דזד %d%%	SA
TOOLTIP_APPLY_POTION_BONUS	ׂםַֹֿ Ýם Êֳֻםׁ ַבּׁÚֹ ָה׃ָֹ %d%%	SA
TOOLTIP_APPLY_REFLECT_CURSE	%d%% Ýׁױ Úß׃ ַבבÚהֹ	SA
TOOLTIP_APPLY_REFLECT_MELEE	%d%% Ýׁױץ Úß׃ ײַָׁÊ ַבוּדַÊ Úה Þָׁ.	SA
TOOLTIP_APPLY_RESIST_ASSASSIN	Ýׁױ ַבֿÝַÚ ײֿ וּזד ַבהםהַּ %d%%	SA
TOOLTIP_APPLY_RESIST_BELL	ֿÝַÚ ּׁ׃ם %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER	ֿÝַÚ ־הּׁם %d%%	SA
TOOLTIP_APPLY_RESIST_FAN	ֿÝַÚ דׁזֽם %d%%	SA
TOOLTIP_APPLY_RESIST_SHAMAN	Ýׁױ ַבֿÝַÚ ײֿ וּזד ַבװַדַה %d%%	SA
TOOLTIP_APPLY_RESIST_SURA	Ýׁױ ַבֿÝַÚ ײֿ וּזד ַב׃זַׁ %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD	ֿÝַÚ ׃םÝם %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND	ֿÝַÚ ׃םÝ ַבםֿםה %d%%	SA
TOOLTIP_APPLY_RESIST_WARRIOR	Ýׁױ ַבֿÝַÚ ײֿ וּזד ַבדַָֽׁםה %d%%	SA
TOOLTIP_APPLY_RESIST_WIND	דÞַזדֹ ַבׁםַֽ %d%%	SA
TOOLTIP_APPLY_SKILL_BOOK_BONUS	Ýׁױֹ ַבַ׃ÊÝַֹֿ דה ַבßÊָ ÊׁÊÝÚ ָÚַדב 2,5.	SNA
TOOLTIP_APPLY_SKILL_BOOK_NO_DELAY	׃Êֽױב ֵ׀ַ Ýװב ַבÊרÚבד ַבֽױזב Úבל Ýׁױֹ ֵײַÝםֹ בֵÚַֹֿ ַבדַֽזבֹ.	SNA
TOOLTIP_APPLY_SLOW_PCT	Ýׁױ ַבÊָ״םֱ: %d%%	SA
TOOLTIP_APPLY_STEAL_HP	Ê׃ÊזÚָ הÞַ״ ַבֽםַֹ %d%% דה ַבײׁׁ.	SA
TOOLTIP_APPLY_STEAL_SP	Ê׃ÊזÚָ הÞַ״ ַבֳ׃בזָ %d%% דה ַבײׁׁ.	SA
TOOLTIP_APPLY_STUN_PCT	Ýׁױ ַבֵÛדֱַ %d%%	SA
TOOLTIP_APPLY_RESIST_SWORD_PEN	Fracture of sword defense %d%%	SA
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	ß׃ׁ דה ֿÝַÚ ׃םÝ ַבםֿםה %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Fracture of dagger defense %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Breakage of bells defence %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Fracture of fan defense %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Break of arrow resistance %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Resistance to half-human %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Þזֹ ַבָׁÞ  +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Force of Darkness +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Þזֹ Ýם ַבּבםֿ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Þזֹ ַבהַׁ +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Force of the Earth +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Force of the Wind +%d%%	SA
TOOLTIP_APPLY_RESIST_ICE	דÞַזדֹ ַבּבםֿ %d%%	SA
TOOLTIP_APPLY_RESIST_EARTH	Resistance to earth %d%%	SA
TOOLTIP_APPLY_RESIST_DARK	דÞַזדֹ ַבÙבַד %d%%	SA
TOOLTIP_APPLY_ANTI_CRITICAL_PCT	ֿÝַÚ ײֿ ַב־ּדֹ ַבַֽ׃דֹ  + %d%%	SA
TOOLTIP_APPLY_ANTI_PENETRATE_PCT	ֿÝַÚ ײֿ ַבוּדֹ ַב־ַׁÞֹ  +%d%%	SA
TOOLTIP_APPLY_DEFENSE_BONUS	Defense +%d%%	SA
TOOLTIP_ARMOR	ֿׁזÚ
TOOLTIP_ARROW	׃וד
TOOLTIP_ASSASSIN	הםהַּ
TOOLTIP_ATT_GRADE	Þםדֹ ַבוּזד +%d	SA
TOOLTIP_ATT_SPEED	׃ׁÚֹ ַבוּזד +%d%%	SA
TOOLTIP_AUTO_POTION_HP	ֵß׃םׁ ַבװד׃
TOOLTIP_AUTO_POTION_REST	ַבßדםֹ ַבדÊָÞםֹ: %.2f%%
TOOLTIP_AUTO_POTION_SP	ֵß׃םׁ ַבÞדׁ
TOOLTIP_AUTO_POTION_USING	דץÝÚרב
TOOLTIP_BOW_DISTANCE	דֿל ַבׁדַםֹ +%dm	SA
TOOLTIP_BUYPRICE	ַב׃Úׁ: %s
TOOLTIP_CAST_SPEED	׃ׁÚֹ ַב׃ֽׁ: +%d%%	SA
TOOLTIP_CON	Þזֹ ַבֽםַֹ +%d	SA
TOOLTIP_DEF_GRADE	ֿÝַÚ +%d	SA
TOOLTIP_DEX	ַבדהַזֹׁ +%d	SA
TOOLTIP_EAR	ֽבÞ
TOOLTIP_ETC	ֵב־.
TOOLTIP_FISHINGROD_EXP	הÞַ״: %d / %d
TOOLTIP_FISHINGROD_LEVEL	ד׃Êזל: %d
TOOLTIP_FISHINGROD_UPGRADE1	ַדהֽו בבױםַֿ
TOOLTIP_FISHINGROD_UPGRADE2	בßם Êֽױב Úבל
TOOLTIP_FISHINGROD_UPGRADE3	ױהַֹׁ ױםֿ ֳÝײב ָßֻםׁ.
TOOLTIP_FISH_LEN	ַב״זב: %.2fcm
TOOLTIP_HELMET	־ז׀ֹ
TOOLTIP_HP_REGEN	Êּֿםֿ הÞַ״ ַבֽםַֹ +%d%%	SA
TOOLTIP_INT	׀ßֱַ +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Þםדֹ ַבוּזד %d
TOOLTIP_ITEM_ATT_POWER	Þםדֹ ַבוּזד %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Þםדֹ ַבוּזד %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Þםדֹ ַבוּזד %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	׃ׁÚֹ ַבוּזד %s
TOOLTIP_ITEM_DEF_GRADE	ֿÝַÚ %d
TOOLTIP_ITEM_FAST	׃ׁםÚ
TOOLTIP_ITEM_DURABILITY	Shelf life: %2f%%
TOOLTIP_ITEM_LIMIT_CON	ַבֽֿ ַבֳÞױל דה Þזֹ ַבֽםַֹ: %d
TOOLTIP_ITEM_LIMIT_DEX	ַבֽֿ ַבֳÞױל בבדהַזֹׁ: %d
TOOLTIP_ITEM_LIMIT_INT	ַבֽֿ ַבֳÞױל בב׀ßֱַ: %d
TOOLTIP_ITEM_LIMIT_LEVEL	ַָÊֱַֿ דה ַבד׃Êזל: %d
TOOLTIP_ITEM_LIMIT_STR	ַבֽֿ ַבֳÞױל בבÞזֹ: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Þםדֹ ַבוּזד ַב׃ֽׁם %d - %d
