TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_APPLY_RESIST_TWOHAND_PEN	Bruch von Zweihandverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_DAGGER_PEN	Bruch von Dolchverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_BELL_PEN	Bruch von Glockenverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_FAN_PEN	Bruch von Fächerverteidigung %d%%	SA
TOOLTIP_APPLY_RESIST_BOW_PEN	Bruch von Pfeilwiderstand %d%%	SA
TOOLTIP_APPLY_RESIST_ATTBONUS_HUMAN	Widerstand gegen Halbmenschen %d%%	SA
TOOLTIP_APPLY_ATTBONUS_ELEC	Kraft der Blitze +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_DARK	Kraft der Dunkelheit +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_ICE	Kraft des Eises +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_FIRE	Kraft des Feuers +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_EARTH	Kraft der Erde +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_WIND	Kraft des Windes +%d%%	SA
TOOLTIP_APPLY_RESIST_ICE	Eiswiderstand %d%%	SA
TOOLTIP_APPLY_RESIST_EARTH	Erdwiderstand %d%%	SA
TOOLTIP_APPLY_RESIST_DARK	Widerstand gegen Dunkelheit %d%%	SA
TOOLTIP_APPLY_ANTI_CRITICAL_PCT	Abwehr gegen krit. Treffer +%d%%	SA
TOOLTIP_APPLY_ANTI_PENETRATE_PCT	Abwehr gegen durchb. Treffer +%d%%	SA
TOOLTIP_APPLY_DEFENSE_BONUS	Verteidigung +%d%%	SA
TOOLTIP_ARMOR	Rüstung
TOOLTIP_ARROW	Pfeil
TOOLTIP_ASSASSIN	Ninja
TOOLTIP_ATT_GRADE	Angriffswert +%d	SA
TOOLTIP_ATT_SPEED	Angriffsgeschwindigkeit +%d%%	SA
TOOLTIP_AUTO_POTION_HP	Elixier der Sonne
TOOLTIP_AUTO_POTION_REST	Restmenge: %.2f%%
TOOLTIP_AUTO_POTION_SP	Elixier des Mondes
TOOLTIP_AUTO_POTION_USING	Aktiv
TOOLTIP_BOW_DISTANCE	Bogenreichweite +%d m	SA
TOOLTIP_BUYPRICE	Preis: %s
TOOLTIP_CAST_SPEED	Zaubergeschwindigkeit +%d%%	SA
TOOLTIP_CON	Vitalität +%d	SA
TOOLTIP_DEF_GRADE	Verteidigung +%d	SA
TOOLTIP_DEX	Beweglichkeit +%d	SA
TOOLTIP_EAR	Ohrring
TOOLTIP_ETC	Usw.
TOOLTIP_FISHINGROD_EXP	Punkte: %d / %d
TOOLTIP_FISHINGROD_LEVEL	Level: %d
TOOLTIP_FISHINGROD_UPGRADE1	Dem Fischer geben,
TOOLTIP_FISHINGROD_UPGRADE2	um eine bessere
TOOLTIP_FISHINGROD_UPGRADE3	Angelrute zu erhalten.
TOOLTIP_FISH_LEN	Länge: %.2fcm
TOOLTIP_HELMET	Helm
TOOLTIP_HP_REGEN	TP-Regeneration +%d%%	SA
TOOLTIP_INT	Intelligenz +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Angriffswert %d
TOOLTIP_ITEM_ATT_POWER	Angriffswert %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Angriffswert %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Angriffswert %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Angriffsgeschwindigkeit %s
TOOLTIP_ITEM_DEF_GRADE	Verteidigung %d
TOOLTIP_ITEM_FAST	Schnell
TOOLTIP_ITEM_DURABILITY	Haltbarkeit: %.2f%%
TOOLTIP_ITEM_LIMIT_CON	Vitalitätsobergrenze: %d
TOOLTIP_ITEM_LIMIT_DEX	Beweglichkeitsobergrenze: %d
TOOLTIP_ITEM_LIMIT_INT	Intelligenzobergrenze: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Ab Lvl: %d
TOOLTIP_ITEM_LIMIT_LEVEL_MAX	Max Lvl: %d
TOOLTIP_ITEM_LIMIT_STR	Stärkeobergrenze: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Magischer Angriffswert %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Magischer Angriffswert %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Magische Verteidigung %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Magieangriff +%d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Magie-/Nahkampfangriff +%d%%
TOOLTIP_ITEM_NORMAL	Normal
TOOLTIP_ITEM_SLOW	Langsam
TOOLTIP_ITEM_VERY_FAST	Sehr schnell
TOOLTIP_ITEM_VERY_SLOW	Sehr langsam
TOOLTIP_ITEM_WEARABLE_JOB	[Ausrüstbar]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Glückszahl: %d
TOOLTIP_MAGIC_ATT_GRADE	Magischer Angriffswert +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Magische Verteidigung +%d	SA
TOOLTIP_MALL_ATTBONUS	Angriffswert +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Angriffswert +10%	SNA
TOOLTIP_MALL_AUTOLOOT	Autom. wird das Yang aufgenommen.	SNA
TOOLTIP_MALL_DEFBONUS	Verteidigung +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Verteidigung	SNA
TOOLTIP_MALL_EXPBONUS	EXP +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	50% mehr EXP	SNA
TOOLTIP_MALL_FISH_MIND	Die Chance, einen Fisch zu fangen, ist erhöht.	SNA
TOOLTIP_MALL_GOLDBONUS	Dropchance Yang um %.1f%% erhöht.	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Doppelte Dropchance Yang	SNA
TOOLTIP_MALL_ITEMBONUS	Dropchance von Gegenständen (%.1f)	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Doppelte Dropchance von Gegenständen	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Liebespunkte wachsen schneller an.	SNA
TOOLTIP_MALL_SAFEBOX	Es steht mehr Lagerraum zur Verfügung.	SNA
TOOLTIP_MAX_HP	Max. TP +%d	SA
TOOLTIP_MAX_HP_PCT	Max. TP +%d%%	SA
TOOLTIP_MAX_SP	Max. MP +%d	SA
TOOLTIP_MAX_SP_PCT	Max. MP +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. Ausdauer +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	GPS-FEHLER(%d, %d)
TOOLTIP_MOV_SPEED	Bewegungsgeschw. %d%%	SA
TOOLTIP_NECK	Halskette
TOOLTIP_NEED_ALL_SP	Benötigte MP: Max.
TOOLTIP_NEED_GSP	Benötigter Drachengeist: %d
TOOLTIP_NEED_HP	Benötigte TP: %d
TOOLTIP_NEED_HP_PER_SEC	TP / Sek.: %d
TOOLTIP_NEED_SKILL_POINT	Benötigte Fertigkeitspunkte:
TOOLTIP_NEED_SP	Benötigte MP: %d
TOOLTIP_NEED_SP_PER_SEC	MP / Sek.: %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Nächstes Level: %d (Max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Nächstes Level: %d (Max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Durchschn. Schaden %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Durchschn. Schadenswiderstand %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Mehr als %d Gruppenmitglieder
TOOLTIP_PARTY_INFO_GRADE_UP2	Angriffsstufe +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Verteidigungsstufe +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	TP/MP aller Gruppenmitglieder einmal in 60 Minuten wiederherstellen.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	TP/MP aller Gruppenmitglieder einmal in 30 Minuten wiederherstellen.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Du musst drei Minuten nach dem Tod des Gruppenmitglieds warten.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Du kannst jederzeit Gruppenmitglieder auf dem gleichen Server herbeirufen.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Angriffsstufe +(Anzahl der Gruppenmitgl./2) Angreifer %d können ausgewählt werden.
TOOLTIP_PARTY_INFO_SET_TANKER	Verteidigungsstufe +(Anzahl der Gruppenmitgl.) Nahkämpfer 1 können ausgewählt werden.
TOOLTIP_PARTY_SKILL_LEVEL	Aktuelles Level: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Angriff/Verteidigung verbessert]
TOOLTIP_PARTY_TITLE_HEAL	[Wiederherstellen]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Mehr als %d Gruppenmitglieder gibt Bonus-EXP %d%%.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonus-EXP]
TOOLTIP_PARTY_TITLE_RECALL	[Herbeirufen]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Angreifer festlegen]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Nahkämpfer festlegen]
TOOLTIP_PICK_EXP	Punkte: %d / %d
TOOLTIP_PICK_LEVEL	Level: %d
TOOLTIP_PICK_UPGRADE1	Dem Holzfäller geben,
TOOLTIP_PICK_UPGRADE2	um eine bessere
TOOLTIP_PICK_UPGRADE3	Spitzhacke zu erhalten.
TOOLTIP_POTION_CURE	Negative Effekte zurücksetzen.
TOOLTIP_POTION_MIN	Min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Angriffsgeschwindigkeit +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	TP +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	TP +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Bewegungsgeschwindigkeit +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MP +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MP +%d
TOOLTIP_POTION_SEC	Sek.
TOOLTIP_POTION_TIME	Dauer:
TOOLTIP_REQUIREMENT_21_LEVEL	Du musst Level 21 erreicht haben
TOOLTIP_REQUIREMENT_41_LEVEL	Du musst Level 41 erreicht haben
TOOLTIP_REQUIREMENT_LEVEL	Du musst Level %d erreicht haben
TOOLTIP_REQUIREMENT_SKILL_LEVEL	%s Level %d erforderlich
TOOLTIP_REQUIREMENT_STAT_LEVEL	%s %d erforderlich
TOOLTIP_RESIST_BOW	Pfeilwiderstand %d%%	SA
TOOLTIP_RESIST_ELEC	Blitzwiderstand %d%%	SA
TOOLTIP_RESIST_FIRE	Feuerwiderstand %d%%	SA
TOOLTIP_RESIST_MAGIC	Magiewiderstand %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Verbleibend: %d
TOOLTIP_SELLPRICE	Preis: %s
TOOLTIP_SHAMAN	Schamane
TOOLTIP_SHIELD	Schild
TOOLTIP_SHOES	Schuhe
TOOLTIP_SKILL	Fertigkeit	SNA
TOOLTIP_SKILLBOOK_NAME	Fertigkeitsbuch
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Angriffswert: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Angriffswert:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Angriffsgeschwindigkeit: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Verteidigung:
TOOLTIP_SKILL_AFFECT_DODGE	Gegnerischer Angriffswert: -
TOOLTIP_SKILL_AFFECT_HEAL	TP wiederherstellen:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Bewegungsgeschwindigkeit: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Chance, Nahkampf-Angriff zu reflektieren:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Widerstand gegen körperlichen Schaden:
TOOLTIP_SKILL_COOL_TIME	Aufladezeit: 
TOOLTIP_SKILL_DAMAGE_BONUS	Fertigkeitsschaden %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Widerstand gegen Fertigkeitsschaden %d%%	SA
TOOLTIP_SKILL_DURATION	Dauer: %d Sek.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Buch des Vergessens
TOOLTIP_SKILL_LEVEL	Aktuelles Level: %d
TOOLTIP_SKILL_LEVEL_MASTER	Aktuelles Level: %d (Meister)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Aktuelles Level: %d (Max. %d)
TOOLTIP_SOCKET_EMPTY	Leer
TOOLTIP_SOCKET_REFINABLE_ITEM	[Gegenstand mit Fassung]
TOOLTIP_SP_REGEN	MP-Regeneration +%d%%	SA
TOOLTIP_STR	Stärke +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Einzigartig
TOOLTIP_WARRIOR	Krieger
TOOLTIP_WEAPON	Waffe
TOOLTIP_WRISTLET	Armband
UI_ACCEPT	Annehmen
UI_CANCEL	Abbruch
UI_CLOSE	Schließen
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Ablehnen
UI_ITEM	Gegenstand
UI_LEFT_TIME	Verbleibende Zeit: %d Sek.
UI_NEXT	Weiter
UI_NOCONTENTS	Kein Inhalt
UI_NONAME	Kein Name
UI_OK	OK
UI_POS_UNKNOWN	Unbekannter Ort
UI_UNKNOWN	Unbekannt
UPLOAD_MARK_CHECK_NEED_RECONNECT	Der Upload muss neu gestartet werden.
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Der Upload muss neu gestartet werden.
USE_ITEM_FAILURE_PRIVATE_SHOP	Du kannst keine Gegenstände verwenden, solange du einen privaten Laden geöffnet hast.
USE_SKILL_ERROR_UNKNOWN	Unbekannter Fertigkeitsfehler: %s
TIME_DAY	Tag
TIME_DAYS	Tage
TIME_S_HOUR	Std.
TIME_HOUR	Stunde
TIME_HOURS	Stunden
TIME_MINUTE	Minute
TIME_MINUTES	Minuten
TIME_S_MIN	Min.
TIME_S_SEC	Sek.
TIME_SEC	Sekunde
TIME_SECS	Sekunden
TIME_AND	und
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	nicht nochmal zeigen
SKILLBOOK_INVENTORY_POPUP_INFO	Du findest deine Fertigkeitsbücher im FB-Lager, welches du über den Button im Inventar ("(Itemshop-)Lager öffnen") öffnen kannst.
LOGIN_FAILURE_VERSION_CHECK	Dein Client ist nicht aktuell.[ENTER]Der Client wird sich nun schließen und den Patcher starten. Nachdem der Patcher alle Dateien heruntergeladen hat, kannst du dich wieder anmelden.
SKILL_BLEEDING	Bluten
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Stark gegen Lykaner + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Blutungsangriff + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Widerstand gegen Blutungsangriff + %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Abwehrchance gegen Lykaner %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Abwehrchance gegen Krallen + %d%%	SA
TOOLTIP_WOLFMAN	Lykaner
JOB_WOLFMAN	Lykaner
JOB_WOLFMAN0	Amateurlykaner
JOB_WOLFMAN1	Instinkt
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Aufnahmegrad: %d%%	SA
CUBE_STONE_MATERIAL_RANGE	Stein +%d - +%d
CUBE_STONE_MATERIAL_SINGLE	Stein +%d
MAINTENANCE_DESCRIPTION	<TEXT text="Server-Wartungsarbeiten in " font_size="LARGE"><TEXT text="%s" r=255 g=0 b=0 font_size="LARGE"><TEXT text=" geschätzte Dauer: %s" font_size="LARGE">
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text="%s" color="0xFFCAA76F"> hat das Gildenlager erworben.
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text="%s" color="0xFFCAA76F"> hat <TEXT text="%d" color="0xFFCAA76F">x %s eingelagert.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text="%s" color="0xFFCAA76F"> hat <TEXT text="%d" color="0xFFCAA76F">x %s herausgenommen.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text="%s" color="0xFFCAA76F"> hat <TEXT text="%s" color="0xFFCAA76F"> Yang eingelagert.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	<TEXT text="%s" color="0xFFCAA76F"> hat <TEXT text="%s" color="0xFFCAA76F"> Yang herausgenommen.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text="%s" color="0xFFCAA76F"> hat die Größe des Lagers auf <TEXT text="%d" color="0xFFCAA76F"> Seiten erweitert.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	Du hast die Sprache gewechselt. Der Client wird jetzt neustarten, um die Änderung zu übernehmen.
WHISPER_OFFLINE_ACCEPT_TEXT	Senden
WHISPER_OFFLINE_CANCEL_TEXT	Abbrechen
WHISPER_OFFLINE_MESSAGE_QUESTION	%s ist gerade offline.[ENTER]Möchtest du eine Offline-Nachricht versenden, so dass er die Nachricht bekommt, sobald er Online ist?[ENTER]Eine Offline-Nachricht kostet 15.000 Yang.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s ist gerade offline.[ENTER]Möchtest du eine Offline-Nachricht versenden, so dass er die Nachricht bekommt, sobald er Online ist?
ITEM_REFUND_WINDOW_TITLE	Items wiederhergestellt
ITEM_REFUND_DESCRIPTION1	Dir sind offenbar Gegenstände wegen eines Fehlers verloren gegangen, welche nun wiederhergestellt wurden.
ITEM_REFUND_DESCRIPTION2	Folgende Gegenstände wurden wiederhergestellt:
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	%s herausnehmen
SHOP_OFFLINE_TAKE_MONEY_QUESTION	Wie viel möchtest du herausnehmen?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	Du kannst nicht so viel abheben, da dein Yang dann die max. Grenze überschreiten würde.
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	Du hast kein Yang im Offline-Laden.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Gebe den Preis für %s an:
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	Du musst erst alle Gegenstände herausnehmen.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	Du musst erst das Yang abheben.
MONEY_INPUT_DIALOG_RECVPRICE	Du erhälst: %s (%d%% Steuern)
MONEY_INPUT_DIALOG_SELLPRICE	Verkaufspreis: %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Abgelaufen
OFFLINE_SHOP_TIMEOUT_TEXT	%s
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	Permanent
OFFLINE_SHOP_ITEM_DISABLED	Diese Funktion ist im mobilen Offline-Shop auf Grund eines Fehlers zur Zeit deaktiviert. Sobald der Fehler behoben wurde, wird die Funktion wieder aktiviert.
OFFLINE_SHOP_CLOSE_QUESTION	Möchtest du den Offline-Laden schließen?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	Der Offline-Shop ist bereits ausgelaufen. Du musst einen neuen Eröffnen, um weitere Items zu verkaufen.
UI_PREVPAGE	Zurück
UI_NEXTPAGE	Weiter
PET_STAT_MAIN	Standard-Bonus: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Abwehr gegen Monster +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Stark gegen Metinsteine +%d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Stark gegen Bosse +%d%%	SA
SIDEBAR_TOOLTIP_SHOP	Offline-Shop
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Gildenlager
SIDEBAR_TOOLTIP_MOUNT	Reittier-Übersicht
SIDEBAR_TOOLTIP_PET	Haustier-Übersicht
SIDEBAR_TOOLTIP_SAFEBOX	Lager
TOOLTIP_ITEM_NO_TRADE	Dieser Gegenstand ist nicht handelbar.
TOOLTIP_ITEM_NO_DESTROY	Dieser Gegenstand ist nicht zerstörbar.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Zerstören
ITEM_DROP_OR_DESTROY_BTN_DROP	Droppen
CANNOT_DESTROY_ITEM	Dieser Gegenstand kann nicht zerstört werden.
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Unbegrenzt
SWITCHBOT_MAX_USE_QUESTION_TITLE	Max. Switcher
SWITCHBOT_MAX_USE_QUESTION_DESC	Gebe die max. Anzahl an Switchern an (0 = unbegrenzt):
SIDEBAR_TOOLTIP_SWITCHBOT	Switchbot
STAT_TOOLTIP_CON10	Erhöht 10x TP und Verteidigung
STAT_TOOLTIP_DEX10	Erhöht 10x Angriff und Ausweichen
STAT_TOOLTIP_INT10	Erhöht 10x MP, Magie-Angriff und -Verteidig.
STAT_TOOLTIP_STR10	Erhöht 10x Angriffswert und Schaden
TOOLTIP_VOTE4BUFF	Vote4Buff	SNA
TOOLTIP_ALIGNMENT_GOOD	Rang: +5% Stark gegen Monster
TOOLTIP_ALIGNMENT_BAD	Rang: +5% Stark gegen Halbmenschen
CHAT_OPEN_LINK_DANGER	Bist du dir sicher, dass du diesen Link öffnen möchtest?[ENTER]Darin könnten Viren oder Malware enthalten sein.
DRAGON_SOUL_CANNOT_REFINE	Diesen Drachenstein kannst du nicht veredeln.
DRAGON_SOUL_CANNOT_REFINE_MORE	Dieser Drachenstein hat die höchste Stufe bereits erreicht.
DRAGON_SOUL_EQUIP_WARNING1	Es ist schwierig, einen Drachenstein wieder zu entfernen.
DRAGON_SOUL_EQUIP_WARNING2	Möchtest du dennoch fortfahren?
DRAGON_SOUL_EXPIRED	Abgelaufener Drachenstein
DRAGON_SOUL_INVALID_DRAGON_SOUL	Das ist der falsche Drachenstein.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Das ist kein Drachenstein.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Das ist nicht der richtige Drachenstein.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	Du hast nicht genug Material zum Veredeln.
DRAGON_SOUL_NOT_MATCHED_SLOT	Der Drachenstein passt nicht in diesen Slot.
DRAGON_SOUL_STEP_LEVEL1	Reinheit: matt,
DRAGON_SOUL_STEP_LEVEL2	Reinheit: klar,
DRAGON_SOUL_STEP_LEVEL3	Reinheit: lupenrein,
DRAGON_SOUL_STEP_LEVEL4	Reinheit: brillant,
DRAGON_SOUL_STEP_LEVEL5	Reinheit: exzellent,
DRAGON_SOUL_STRENGTH	Stufe: +%d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	Der Drachenstein könnte dabei zerstört werden.
DRAGON_SOUL_UNEQUIP_WARNING2	Möchtest du dennoch fortfahren?
DRAGON_SOUL_UNMATCHED_SLOT	Das ist der falsche Slot.
DRAGON_SOUL_UNQUALIFIED	Du kannst die Drachensteinalchemie noch nicht anwenden.
TOOLTIP_DRAGON_SOUL_DECK1	Erde	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Himmel	SNA
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Verbessern
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Weiterentwickeln
PET_UPGRADE_CANCEL_BUTTON_TEXT	Abbrechen
PET_UPGRADE_INFO_HAPPINESS	Umso höher das Zufriedenheits-Level ist, desto länger ist dein Haustier zufrieden.[ENTER]Auf der nächsten Stufe dauert es %s bis dein Haustier gänzlich unzufrieden ist.
PET_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
PET_UPGRADE_INFO_STAMINA	Umso höher das Ausdauer-Level ist, desto höher ist der Ausdauerwert deines Haustieres.[ENTER]Auf der nächsten Stufe besitzt dein Haustier eine Ausdauer von %d.
PET_UPGRADE_PRICE	Kosten: %s
PET_UPGRADE_TEXT_BONUS1	%d Max. TP -> %d Max. TP
PET_UPGRADE_TEXT_BONUS2	%d Verteidigung -> %d Verteidigung
PET_UPGRADE_TEXT_BONUS3	%d%% Stark gegen Monster -> %d%% Stark gegen Monster
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Stufe %d -> Stufe %d
PET_UPGRADE_TITLE_BONUS1	Verbesserung: Max. TP
PET_UPGRADE_TITLE_BONUS2	Verbesserung: Verteidigung
PET_UPGRADE_TITLE_BONUS3	Verbesserung: Stark gegen Monster
PET_UPGRADE_TITLE_EVOLUTION	Evolution
PET_UPGRADE_TITLE_HAPPINESS	Verbesserung: Zufriedenheit
PET_UPGRADE_TITLE_RAGE	Verbesserung: Wut
PET_UPGRADE_TITLE_STAMINA	Verbesserung: Ausdauer
KING_HORSE_UPGRADE_SUCCESS	Die Verbesserung war erfolgreich.
KING_HORSE_UPGRADE_FAIL	Die Verbesserung ist fehlgeschlagen.
HORSE_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
TARGET_INFO_LEVELLIMIT	(ab lv. %d)
TARGET_INFO_DAMAGE	Schaden: %s - %s
TARGET_INFO_DEFENSE	Verteidigung: %s
TARGET_INFO_EXP	Erfahrung: %s
TARGET_INFO_MAINRACE	Gattung: %s
TARGET_INFO_MAX_HP	Max. TP: %s
TARGET_INFO_NO_ITEM_TEXT	Keine Gegenstände droppbar.
TARGET_INFO_NO_RACE	Keine
TARGET_INFO_RACE_ANIMAL	Tiere
TARGET_INFO_RACE_DARK	Dunkelheit
TARGET_INFO_RACE_DEVIL	Teufel
TARGET_INFO_RACE_EARTH	Erde
TARGET_INFO_RACE_ELEC	Blitz
TARGET_INFO_RACE_FIRE	Feuer
TARGET_INFO_RACE_HUMAN	Halbmenschen
TARGET_INFO_RACE_ICE	Eis
TARGET_INFO_RACE_MILGYO	Esoterische
TARGET_INFO_RACE_TREE	Baumwesen
TARGET_INFO_RACE_ORC	Orks
TARGET_INFO_RACE_UNDEAD	Untote
TARGET_INFO_RACE_WIND	Wind
TARGET_INFO_RACE_METIN	Metinstein
TARGET_INFO_STONE_NAME	Geiststein
TARGET_INFO_SUBRACE	Untergattung: %s
ITEM_SUBTYPE_ARMOR_BODY	Rüstung
ITEM_SUBTYPE_ARMOR_EAR	Ohrringe
ITEM_SUBTYPE_ARMOR_FOOTS	Schuhe
ITEM_SUBTYPE_ARMOR_HEAD	Helm
ITEM_SUBTYPE_ARMOR_NECK	Halskette
ITEM_SUBTYPE_ARMOR_SHIELD	Schild
ITEM_SUBTYPE_ARMOR_WRIST	Armband
ITEM_SUBTYPE_COSTUME_ACCE	Bänder
ITEM_SUBTYPE_COSTUME_BODY	Rüstung
ITEM_SUBTYPE_COSTUME_HAIR	Haare
ITEM_SUBTYPE_COSTUME_HAIR_M	Haare (Männlich)
ITEM_SUBTYPE_COSTUME_HAIR_W	Haare (Weiblich)
ITEM_SUBTYPE_COSTUME_MOUNT	Reittier
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Lebendig
