TOOLTIP_ACCE_ATTR_MAX_INFO	(max. %s)
TOOLTIP_AUTO_POTION_HP	Elixír Slunce
TOOLTIP_AUTO_POTION_REST	Zbývá: %.2f%%
TOOLTIP_AUTO_POTION_SP	Elixír Mìsíce
TOOLTIP_AUTO_POTION_USING	Aktivní
TOOLTIP_BOW_DISTANCE	Dosah luku +%dm	SA
TOOLTIP_BUYPRICE	Cena: %s
TOOLTIP_CAST_SPEED	Rychlost kouzla +%d%%	SA
TOOLTIP_CON	Vitalita +%d	SA
TOOLTIP_DEF_GRADE	Obrana +%d	SA
TOOLTIP_DEX	Pohyblivost +%d	SA
TOOLTIP_EAR	Náušnice
TOOLTIP_ETC	atd.
TOOLTIP_FISHINGROD_EXP	Body: %d / %d
TOOLTIP_FISHINGROD_LEVEL	Úroveò: %d
TOOLTIP_FISHINGROD_UPGRADE1	Dát rybáøovi
TOOLTIP_FISHINGROD_UPGRADE2	abys dostal
TOOLTIP_FISHINGROD_UPGRADE3	zlepšenou udici
TOOLTIP_FISH_LEN	Délka: %.2fcm
TOOLTIP_HELMET	Pøílba
TOOLTIP_HP_REGEN	Obnovení ZB +%d%%	SA
TOOLTIP_INT	Inteligence +%d	SA
TOOLTIP_ITEM_ATT_GRADE	Hodnota útoku %d
TOOLTIP_ITEM_ATT_POWER	Hodnota útoku %d - %d
TOOLTIP_ITEM_ATT_POWER_ONE_ARG	Hodnota útoku %d
TOOLTIP_ITEM_ATT_POWER_REFINE	Hodnota útoku %d - %d (+%d)
TOOLTIP_ITEM_ATT_SPEED	Rychlost útoku %s
TOOLTIP_ITEM_DEF_GRADE	Obrana %d
TOOLTIP_ITEM_FAST	Rychle
TOOLTIP_ITEM_DURABILITY	Trvanlivost:% 2f %%
TOOLTIP_ITEM_LIMIT_CON	Horní hranice vitality: %d
TOOLTIP_ITEM_LIMIT_DEX	Horní hranice pohyblivosti: %d
TOOLTIP_ITEM_LIMIT_INT	Horní hranice inteligence: %d
TOOLTIP_ITEM_LIMIT_LEVEL	Od úrovnì: %d
TOOLTIP_ITEM_LIMIT_STR	Horní hranice síly: %d
TOOLTIP_ITEM_MAGIC_ATT_POWER	Magická hodnota útoku %d - %d
TOOLTIP_ITEM_MAGIC_ATT_POWER_ONE_ARG	Magická hodnota útoku %d
TOOLTIP_ITEM_MAGIC_DEF_POWER	Magická obrana %d
TOOLTIP_APPLY_MAGIC_ATTBONUS_PER	Magický útok  %d%%
TOOLTIP_APPLY_MELEE_MAGIC_ATTBONUS_PER	Magický útok/Útok z blízka  %d%%
TOOLTIP_ITEM_NORMAL	Normální
TOOLTIP_ITEM_SLOW	Pomalu
TOOLTIP_ITEM_VERY_FAST	Velmi rychle
TOOLTIP_ITEM_VERY_SLOW	Velmi pomalu
TOOLTIP_ITEM_WEARABLE_JOB	[ Lze vyzbrojit ]
TOOLTIP_LOTTERY_STEP_NUMBER	%d
TOOLTIP_LOTTO_NUMBER	Šastné èíslo: %d
TOOLTIP_MAGIC_ATT_GRADE	Magická hodnota útoku +%d	SA
TOOLTIP_MAGIC_DEF_GRADE	Magická obrana +%d	SA
TOOLTIP_MALL_ATTBONUS	Hodnota útoku  +%d%%	SA
TOOLTIP_MALL_ATTBONUS_STATIC	Hodnota útoku +10 %	SNA
ACCE_WINDOW_ONLY_WEAPONS	You can only absorb weapons.
TOOLTIP_MALL_AUTOLOOT	Yangy se automaticky sesbírají.	SNA
TOOLTIP_MALL_DEFBONUS	Obrana +%d%%	SA
TOOLTIP_MALL_DEFBONUS_STATIC	Obrana 	SNA
TOOLTIP_MALL_EXPBONUS	BZK +%d%%	SA
TOOLTIP_MALL_EXPBONUS_STATIC	O 50 % víc BZK	SNA
TOOLTIP_MALL_FISH_MIND	Šance ulovit rybu je zvýšena.	SNA
TOOLTIP_MALL_GOLDBONUS	Šance na spadlé Yangy (%.1f)	SA
TOOLTIP_MALL_GOLDBONUS_STATIC	Zdvojnásobí šanci na spadnutí Yangù	SNA
TOOLTIP_MALL_ITEMBONUS	Šance ukoøistit pøedmìty (%.1f)	SA
TOOLTIP_MALL_ITEMBONUS_STATIC	Zdvojnásobí šanci ukoøistit pøedmìty	SNA
TOOLTIP_MALL_MARRIAGE_FAST	Body za lásku narùstají rychleji.	SNA
TOOLTIP_MALL_SAFEBOX	Na skladì je k dispozici více místa.	SNA
TOOLTIP_MAX_HP	Max. ZB +%d	SA
TOOLTIP_MAX_HP_PCT	Max. ZB +%d%%	SA
TOOLTIP_MAX_SP	Max. MB +%d	SA
TOOLTIP_MAX_SP_PCT	Max. MB +%d%%	SA
TOOLTIP_MAX_STAMINA	Max. vytrvalost +%d	SA
TOOLTIP_MEMORIZED_POSITION	%s(%d, %d)
TOOLTIP_MEMORIZED_POSITION_ERROR	Chyba v GPS(%d, %d)
TOOLTIP_MOV_SPEED	Rychlost pohybu %d%%	SA
TOOLTIP_NECK	Náhrdelník
TOOLTIP_NEED_ALL_SP	Potøebné MB: max.
TOOLTIP_NEED_GSP	Potøebný draèí duch: %d
TOOLTIP_NEED_HP	Potøebné ZB: %d
TOOLTIP_NEED_HP_PER_SEC	ZB / sek:  %d
TOOLTIP_NEED_SKILL_POINT	Potøebné SB:
TOOLTIP_NEED_SP	Potøebné MB: %d
TOOLTIP_NEED_SP_PER_SEC	MB / sek:  %d
TOOLTIP_NEXT_SKILL_LEVEL_1	Pøíští úroveò: %d (max. %d)
TOOLTIP_NEXT_SKILL_LEVEL_2	Pøíští úroveò: %d (max. %d-%d)
TOOLTIP_NORMAL_HIT_DAMAGE_BONUS	Prùmìrná škoda %d%%	SA
TOOLTIP_NORMAL_HIT_DEFEND_BONUS	Prùmìrná odolnost proti škodì %d%%	SA
TOOLTIP_PARTY_INFO_GRADE_UP1	Více než %d èlenù skupiny
TOOLTIP_PARTY_INFO_GRADE_UP2	Stupeò útoku +%d
TOOLTIP_PARTY_INFO_GRADE_UP3	Stupeò obrany +%d
TOOLTIP_PARTY_INFO_HEAL_18_LEVEL	Obnovit jednou za 60 min. ZB/MB všech èlenù skupiny.
TOOLTIP_PARTY_INFO_HEAL_40_LEVEL	Jednou za 30 min. obnovit ZB/MB všech èlenù skupiny.
TOOLTIP_PARTY_INFO_RECALL_12_LEVEL	Musíš poèkat tøi minuty po smrti èlenu skupiny.
TOOLTIP_PARTY_INFO_RECALL_20_LEVEL	Mùžeš kdykoliv zavolat k sobì èleny skupiny na stejném serveru.
TOOLTIP_PARTY_INFO_SET_ATTACKER	Stupeò útoku +(poèet èlenù skupiny/2) Lze zvolit útoèníky %d.
TOOLTIP_PARTY_INFO_SET_TANKER	Stupeò obrany +(poèet èlenù skupiny). Lze zvolit bojovníky zblízka 1.
TOOLTIP_PARTY_SKILL_LEVEL	Aktuální úroveò: %d
TOOLTIP_PARTY_TITLE_GRADE_UP	[Útok/obrana zlepšen(a)]
TOOLTIP_PARTY_TITLE_HEAL	[Obnovit]
TOOLTIP_PARTY_TITLE_INFO_BONUS_EXP	Pokud máš více než %d èlenù skupiny, obdržíš bonusové BZK %d%%.
TOOLTIP_PARTY_TITLE_MEMBER_BONUS_EXP	[Bonusové BZK]
TOOLTIP_PARTY_TITLE_RECALL	[Pøivolat]
TOOLTIP_PARTY_TITLE_SET_ATTACKER	[Urèit útoèníky]
TOOLTIP_PARTY_TITLE_SET_TANKER	[Urèit bojovníky zblízka]
TOOLTIP_PICK_EXP	Body: %d / %d
TOOLTIP_PICK_LEVEL	Úroveò: %d
TOOLTIP_PICK_UPGRADE1	Dát døevorubci
TOOLTIP_PICK_UPGRADE2	abys dostal lepší
TOOLTIP_PICK_UPGRADE3	kopáè.
TOOLTIP_POTION_CURE	Dát negativní efekty do pùvodního stavu.
TOOLTIP_POTION_MIN	min.
TOOLTIP_POTION_PLUS_ATTACK_SPEED	Rychlost útoku: +%d
TOOLTIP_POTION_PLUS_HP_PERCENT	ZB: +%d%%
TOOLTIP_POTION_PLUS_HP_POINT	ZB: +%d
TOOLTIP_POTION_PLUS_MOVING_SPEED	Rychlost pohybu: +%d
TOOLTIP_POTION_PLUS_SP_PERCENT	MB: +%d%%
TOOLTIP_POTION_PLUS_SP_POINT	MB: +%d
TOOLTIP_POTION_SEC	sek.
TOOLTIP_POTION_TIME	Doba:
TOOLTIP_REQUIREMENT_21_LEVEL	Musíš nejdøív dosáhnout úrovnì 21
TOOLTIP_REQUIREMENT_41_LEVEL	Musíš nejdøív dosáhnout úrovnì 41
TOOLTIP_REQUIREMENT_LEVEL	Musíš nejdøív dosáhnout úrovnì %d
TOOLTIP_REQUIREMENT_SKILL_LEVEL	Je zapotøebí %s úroveò %d
TOOLTIP_REQUIREMENT_STAT_LEVEL	Je zapotøebí %s %d
TOOLTIP_RESIST_BOW	Odolnost proti šípùm %d%%	SA
TOOLTIP_RESIST_ELEC	Odolnost proti blesku %d%%	SA
TOOLTIP_RESIST_FIRE	Odolnost proti ohni %d%%	SA
TOOLTIP_RESIST_MAGIC	Odolnost proti magii %d%%	SA
TOOLTIP_REST_USABLE_COUNT	Zbývá: %d
TOOLTIP_SELLPRICE	Cena: %s
TOOLTIP_SHAMAN	Šaman
TOOLTIP_SHIELD	Štít
TOOLTIP_SHOES	Boty
TOOLTIP_SKILL	Schopnost	SNA
TOOLTIP_SKILLBOOK_NAME	Kniha schopností
TOOLTIP_SKILL_AFFECT_ATT_GRADE	Hodnota útoku: +
TOOLTIP_SKILL_AFFECT_ATT_POWER	Hodnota útoku:
TOOLTIP_SKILL_AFFECT_ATT_SPEED	Rychlost útoku: +
TOOLTIP_SKILL_AFFECT_DEF_GRADE	Obrana:
TOOLTIP_SKILL_AFFECT_DODGE	Soupeøova hodnota útoku:
TOOLTIP_SKILL_AFFECT_HEAL	Obnovit ZB:
TOOLTIP_SKILL_AFFECT_MOV_SPEED	Rychlost pohybu: +
TOOLTIP_SKILL_AFFECT_REFLECT_MELEE	Šance odrazit tìlesný útok:
TOOLTIP_SKILL_AFFECT_RESIST_NORMAL	Odolnost proti tìlesné újmì:
TOOLTIP_SKILL_COOL_TIME	Doba nabíjení:
TOOLTIP_SKILL_DAMAGE_BONUS	Poškození schopností: %d%%	SA
TOOLTIP_SKILL_DEFEND_BONUS	Odolnost proti poškození schopností %d%%	SA
TOOLTIP_SKILL_DURATION	Doba: %d sek.
TOOLTIP_SKILL_FORGET_BOOK_NAME	Kniha zapomnìní
TOOLTIP_SKILL_LEVEL	Aktuální úroveò: %d
TOOLTIP_SKILL_LEVEL_MASTER	Aktuální úroveò: %d (mistr)
TOOLTIP_SKILL_LEVEL_WITH_MAX	Aktuální úroveò: %d (max. %d)
TOOLTIP_SOCKET_EMPTY	Prázdný
TOOLTIP_SOCKET_REFINABLE_ITEM	[Pøedmìt s úchytem]
TOOLTIP_SP_REGEN	Obnovení MB +%d%%	SA
TOOLTIP_STR	Síla +%d	SA
TOOLTIP_SURA	Sura
TOOLTIP_UNIQUE	Jedineèný
V	Váleèník
TOOLTIP_WEAPON	Zbraò
TOOLTIP_WRISTLET	Náramek
UI_ACCEPT	Pøijmout
UI_CANCEL	Zrušit
UI_CLOSE	Zavøít
UI_DEF_FONT	Tahoma:12
UI_DEF_FONT_LARGE	Tahoma:14
UI_DEF_FONT_SMALL	Tahoma:9
UI_DENY	Odmítnout
UI_ITEM	Pøedmìt
UI_LEFT_TIME	Zbývající èas: %d sek.
UI_NEXT	Dále
UI_NOCONTENTS	Bez obsahu
UI_NONAME	Chybí jméno
UI_OK	Ok
UI_POS_UNKNOWN	Neznámé místo
UI_UNKNOWN	Neznámý
UPLOAD_MARK_CHECK_NEED_RECONNECT	Upload musí být proveden ještì jednou
UPLOAD_MARK_UPLOAD_NEED_RECONNECT	Upload musí být proveden ještì jednou
USE_ITEM_FAILURE_PRIVATE_SHOP	Pokud jsi otevøel soukromý stánek, nemùžeš použít tento pøedmìt.
USE_SKILL_ERROR_UNKNOWN	Neznámá chyba v schopnostech: %s
TIME_DAY	Day
TIME_DAYS	Dny
TIME_S_HOUR	Hodina Hodina
TIME_HOUR	Hodina
TIME_HOURS	Hodiny
TIME_MINUTE	minuta
TIME_MINUTES	minuty
TIME_S_MIN	Min.
TIME_S_SEC	Sec.
TIME_SEC	Vteřina
TIME_SECS	vteřiny
TIME_AND	a
UNIQUE_POPUP_DIALOG_NEVER_SHOW_AGAIN	Znovu nezobrazovat.
SKILLBOOK_INVENTORY_POPUP_INFO	You can find your skill books in the FB warehouse, which is opened via the button in the inventory (Itemshop).
LOGIN_FAILURE_VERSION_CHECK	Váš klient není aktuální. [ENTER] Klient se nyní zavře a spustí patcher. Poté, co patch stáhne všechny soubory, můžete se znovu přihlásit.
SKILL_BLEEDING	Krvácení
AFFECT_RED_POSSESSION	Purpurwolfseele
AFFECT_BLUE_POSSESSION	Indigowolfseele
TOOLTIP_APPLY_ATTBONUS_WOLFMAN	Silný proti Lycanùm + %d%%	SA
TOOLTIP_APPLY_BLEEDING_PCT	Krvácivý útok + %d%%	SA
TOOLTIP_APPLY_BLEEDING_REDUCE	Odolnost proti krvácivým útokùm + %d%%	SA
TOOLTIP_APPLY_RESIST_WOLFMAN	Obrana proti útokùm Lycanù %d%%	SA
TOOLTIP_APPLY_RESIST_CLAW	Obrana proti èelistem  + %d%%	SA
TOOLTIP_WOLFMAN	Lycan
JOB_WOLFMAN	Lycan
JOB_WOLFMAN0	Lycan amatér
JOB_WOLFMAN1	Instinkt
JOB_WOLFMAN2	N.A.
TOOLTIP_APPLY_ACCEDRAIN_RATE	Absorpèní pomìr: %d%%	SA
CUBE_STONE_MATERIAL_RANGE	Kámen  %d -  %d
CUBE_STONE_MATERIAL_SINGLE	Kámen  %d
MAINTENANCE_DESCRIPTION	<TEXT text="Údržba serveru za " font_size="LARGE"><TEXT text="%s" r=255 g=0 b=0 font_size="LARGE"><TEXT text=" Odhadovaná doba trvání: %s" font_size="LARGE">
GUILD_SAFEBOX_LOG_TEXT_CREATE	<TEXT text="%s" color="0xFFCAA76F"> Získal Cechovní sklad
GUILD_SAFEBOX_LOG_TEXT_ITEM_GIVE	<TEXT text="%s" color="0xFFCAA76F"> uložil <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_ITEM_TAKE	<TEXT text="%s" color="0xFFCAA76F"> odstránil <TEXT text="%d" color="0xFFCAA76F">x %s.
GUILD_SAFEBOX_LOG_TEXT_GOLD_GIVE	<TEXT text="%s" color="0xFFCAA76F"> vložil <TEXT text="%s" color="0xFFCAA76F"> Yangů.
GUILD_SAFEBOX_LOG_TEXT_GOLD_TAKE	<TEXT text="%s" color="0xFFCAA76F"> odstránil<TEXT text="%s" color="0xFFCAA76F"> Yangů.
GUILD_SAFEBOX_LOG_SIZE	<TEXT text="%s" color="0xFFCAA76F"> Má velikost úložiště na <TEXT text="%d" color="0xFFCAA76F"> Stránky byly rozšířeny.
LOGIN_CHANGE_LANGUAGE_RESTART_CLIENT	Změnili jste jazyk. Klient nyní restartuje.
WHISPER_OFFLINE_ACCEPT_TEXT	Poslat
WHISPER_OFFLINE_CANCEL_TEXT	Zrušit
WHISPER_OFFLINE_MESSAGE_QUESTION	%s je momentálne offline. [ENTER] Chceš odeslat zprávu která se zobrazí hráči po přihlášení do hry? [ENTER] Zpráva bude stát 15,000 Yangů.
WHISPER_OFFLINE_MESSAGE_QUESTION_GM	%s je momentálne offline. [ENTER] Když chceš odeslat zprávu která se zobrazí hráči po přihlášení do hry.
ITEM_REFUND_WINDOW_TITLE	Itemy byly obnoveny
ITEM_REFUND_DESCRIPTION1	Zdá se, že jste ztratili přemět kvůli chybě, která byla nyní navrácena.
ITEM_REFUND_DESCRIPTION2	Následující položky byly obnoveny:
SHOP_OFFLINE_TAKE_MONEY_DISPLAY	Vzít %s
SHOP_OFFLINE_TAKE_MONEY_QUESTION	Kolik chcete vzít?
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY	Nemůžeš překročit limit Yangů
SHOP_CANNOT_TAKE_OFFLINE_SHOP_MONEY_NO_MONEY	Nemáš žádne Yangy v offline stánku.
OFFLINE_SHOP_INPUT_PRICE_INFO_TEXT	Zadaj cenu pre %s:
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_ITEMS	Nejprve musíte vyjmout všechny předměty.
OFFLINE_SHOP_CANNOT_CLOSE_TAKE_MONEY	Nejprve musíte vybrat yangy.
MONEY_INPUT_DIALOG_RECVPRICE	Dostaneš: %s (%d%% tax)
MONEY_INPUT_DIALOG_SELLPRICE	Prodejní cena: %s
OFFLINE_SHOP_TIMEOUT_TEXT_TIMEOUT	Platnost vypršela
RESIST_HUMAN	Obrana proti pololidem
RESIST_MONSTER	Obrana proti příserám
OFFLINE_SHOP_TIMEOUT_TEXT	%s
SKILL_DEFEND_BONUS	Odolnost proti dovednostem
NORMAL_HIT_DEFEND_BONUS	Průměrný odpor
OFFLINE_SHOP_TIMEOUT_TEXT_NOTIMEOUT	Trvalé
DO_YOU_REALLY_BUY	Chces vážně koupit %s za[ENTER]%s%s?
OFFLINE_SHOP_ITEM_DISABLED	Tato funkce je aktuálně v mobilním offline obchodě deaktivována z důvodu chyby. Po odstranění chyby bude funkce znovu aktivována.
OFFLINE_SHOP_CLOSE_QUESTION	Opravdu chcete zavřít offline obchod?
SHOP_CANNOT_INSERT_ITEM_OFFLINE_SHOP_TIMEOUT	Offline obchod již vypršel. Musíte otevřít nový pro prodej dalších položek.
UI_PREVPAGE	zpìt
UI_NEXTPAGE	Další
PET_STAT_MAIN	Výchozí bonus: %s
PET_STAT_POINTS	<TEXT color="0xFFDE8A31" text="Punkte |">%d<TEXT color="0xFFDE8A31" text="|">
TOOLTIP_APPLY_PET_EXP_BONUS	Pet-Erfahrung +%d%%	SA
TOOLTIP_APPLY_RESIST_MONSTER	Obrana proti příšerám  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_METIN	Silný proti metinům  %d%%	SA
TOOLTIP_APPLY_ATTBONUS_BOSS	Silný proti bossům  %d%%	SA
SIDEBAR_TOOLTIP_SHOP	Offline obchod
SIDEBAR_TOOLTIP_GUILD_SAFEBOX	Cechovní sklad
SIDEBAR_TOOLTIP_MOUNT	Přehled o jezdeckém zvířeti
SIDEBAR_TOOLTIP_PET	Přehled mazlíčka
SIDEBAR_TOOLTIP_SAFEBOX	Sklad
TOOLTIP_ITEM_NO_TRADE	Tento předmět není obchodovatelný.
TOOLTIP_ITEM_NO_DESTROY	tento přemět není destruktivní.
ITEM_DROP_OR_DESTROY_BTN_DESTROY	Zničit
ITEM_DROP_OR_DESTROY_BTN_DROP	Spadnout
CANNOT_DESTROY_ITEM	Item nemůze být zničen,
SWITCHBOT_MAX_USE_SWITCHER_UNLIMITED	Neomezeno
SWITCHBOT_MAX_USE_QUESTION_TITLE	Max Měnič
SWITCHBOT_MAX_USE_QUESTION_DESC	Stanovte maximální počet změn (0= neomezeně):
SIDEBAR_TOOLTIP_SWITCHBOT	Automatický měnič
STAT_TOOLTIP_CON10	Increases 10x HTP and defense
STAT_TOOLTIP_DEX10	Zvyšuje 10x útok a vyhnutí
STAT_TOOLTIP_INT10	Zvyšuje 10x MB, magický útok a obranu.
STAT_TOOLTIP_STR10	Zvyšuje 10x hodnotu útoku a poškození
TOOLTIP_VOTE4BUFF	Hlasuj za Buff	SNA
TOOLTIP_ALIGNMENT_GOOD	Rank:  5% silný proti příšerám
TOOLTIP_ALIGNMENT_BAD	Rank:  5% silný proti pololidem
CHAT_OPEN_LINK_DANGER	Opravdu chcete tento odkaz otevřít? [ENTER] Mohlo by to obsahovat viry nebo malware a jiné věci které mohou poškodit Váš počítač.
DRAGON_SOUL_CANNOT_REFINE	Draèí kámen nelze zušlechtit.
DRAGON_SOUL_CANNOT_REFINE_MORE	Draèí kámen je již na nejvyšší úrovni.
DRAGON_SOUL_EQUIP_WARNING1	Je tìžké odebrat Draèí kámen, jakmile je jednou pøidán.
DRAGON_SOUL_EQUIP_WARNING2	Opravdu si pøeješ pokraèovat?
DRAGON_SOUL_EXPIRED	Propadlý Draèí kámen
DRAGON_SOUL_INVALID_DRAGON_SOUL	Toto je špatný Draèí kámen.
DRAGON_SOUL_IS_NOT_DRAGON_SOUL	Toto není Draèí kámen.
DRAGON_SOUL_NOT_DRAGON_SOUL_REFINE_STONE	Toto není správný Draèí kámen.
DRAGON_SOUL_NOT_ENOUGH_MATERIAL	Nemáš dostatek surovin pro zušlechtìní.
DRAGON_SOUL_NOT_MATCHED_SLOT	Do tohoto úchytu Draèí kámen nelze zasadit.
DRAGON_SOUL_STEP_LEVEL1	Èirost: matná,
DRAGON_SOUL_STEP_LEVEL2	Èirost: èistá,
DRAGON_SOUL_STEP_LEVEL3	Èirost: bezchybná,
DRAGON_SOUL_STEP_LEVEL4	Èirost: brilantní,
DRAGON_SOUL_STEP_LEVEL5	Èirost: excelentní,
DRAGON_SOUL_STRENGTH	Úroveò: +%d	SA
DRAGON_SOUL_UNEQUIP_WARNING1	Bìhem tohoto procesu mùže být Draèí kámen znièen.
DRAGON_SOUL_UNEQUIP_WARNING2	Opravdu si pøeješ pokraèovat?
DRAGON_SOUL_UNMATCHED_SLOT	Toto je špatný úchyt.
DRAGON_SOUL_UNQUALIFIED	Ještì nemùžeš použít Alchymii Draèích kamenù.
TOOLTIP_DRAGON_SOUL_DECK1	Zemì	SNA
TOOLTIP_DRAGON_SOUL_DECK2	Nebesa	SNA
PET_UPGRADE_ACCEPT_BUTTON_TEXT	Zlepšit
PET_UPGRADE_ACCEPT_EVOLUTION_BUTTON_TEXT	Rozvíjet
PET_UPGRADE_CANCEL_BUTTON_TEXT	Zrušit
PET_UPGRADE_INFO_HAPPINESS	Čím vyšší je úroveň spokojenosti, tím déle bude váš mazlíček spokojen. [ENTER] Na další úrovni bude %s trvat, než bude váš mazlíček úplně nespokojen.
PET_UPGRADE_INFO_RAGE	The higher the rage level, the longer the rage mode stops. [Enter] At the next level, rage mode will stop %s.
PET_UPGRADE_INFO_STAMINA	The higher the stamina level, the higher the stamina value of your pet. [ENTER] At the next level, your pet has a stamina of %d.
PET_UPGRADE_PRICE	Cena: %s
PET_UPGRADE_TEXT_BONUS1	%d max. HP->%d max. Hp
PET_UPGRADE_TEXT_BONUS2	%d Obrany->%d Obrany
PET_UPGRADE_TEXT_BONUS3	%d%% silný proti příšerám->%d%% silný proti příšerám
PET_UPGRADE_TEXT_EVOLUTION	%s -> %s
PET_UPGRADE_TEXT_LEVEL	Úroveň %d->  úroveň %d
PET_UPGRADE_TITLE_BONUS1	Vylepšení : maximální HP
PET_UPGRADE_TITLE_BONUS2	Zlepšení : Obrana
PET_UPGRADE_TITLE_BONUS3	Zlepšení: Silný proti příšerám
PET_UPGRADE_TITLE_EVOLUTION	Vývoj
PET_UPGRADE_TITLE_HAPPINESS	Zlepšení: Uspokojení
PET_UPGRADE_TITLE_RAGE	Zlepšení: Vztek
PET_UPGRADE_TITLE_STAMINA	Vylepšení: Výdrž
KING_HORSE_UPGRADE_SUCCESS	Zlepšení bylo úspěšné.
KING_HORSE_UPGRADE_FAIL	Zlepšení selhalo.
HORSE_UPGRADE_INFO_RAGE	Umso höher das Wut-Level ist, desto länger hält der Wut-Modus an.[ENTER]Auf der nächsten Stufe hält der Wut-Modus %s an.
TARGET_INFO_LEVELLIMIT	(od úrovně %d)
TARGET_INFO_DAMAGE	poškození: %s-%s
TARGET_INFO_DEFENSE	obrana: %s
TARGET_INFO_EXP	Zkušenost: %s
TARGET_INFO_MAINRACE	Druh: %s
TARGET_INFO_MAX_HP	Max HP: %s
TARGET_INFO_NO_ITEM_TEXT	Žádné objekty v okně Droppbar.
TARGET_INFO_NO_RACE	ne
TARGET_INFO_RACE_ANIMAL	zvěř
TARGET_INFO_RACE_DARK	tmavý
TARGET_INFO_RACE_DEVIL	ďábel
TARGET_INFO_RACE_EARTH	země
TARGET_INFO_RACE_ELEC	blesk
TARGET_INFO_RACE_FIRE	požární
TARGET_INFO_RACE_HUMAN	Polovina lidí
TARGET_INFO_RACE_ICE	led
TARGET_INFO_RACE_MILGYO	esoterický
TARGET_INFO_RACE_TREE	Tree
TARGET_INFO_RACE_ORC	orbě
TARGET_INFO_RACE_UNDEAD	nemrtvý
TARGET_INFO_RACE_WIND	Vítr
TARGET_INFO_RACE_METIN	Metinstone
TARGET_INFO_STONE_NAME	Duchovní kámen
TARGET_INFO_SUBRACE	poddruh: %s
ITEM_SUBTYPE_ARMOR_BODY	Brnění
ITEM_SUBTYPE_ARMOR_EAR	Náušnice
ITEM_SUBTYPE_ARMOR_FOOTS	Obuv
ITEM_SUBTYPE_ARMOR_HEAD	Přilba
ITEM_SUBTYPE_ARMOR_NECK	Náhrdelník
ITEM_SUBTYPE_ARMOR_SHIELD	Štít
ITEM_SUBTYPE_ARMOR_WRIST	Náramek
ITEM_SUBTYPE_COSTUME_ACCE	Šerpa
ITEM_SUBTYPE_COSTUME_BODY	Brnění
ITEM_SUBTYPE_COSTUME_HAIR	Vlasy
ITEM_SUBTYPE_COSTUME_HAIR_M	Účes (pánský)
ITEM_SUBTYPE_COSTUME_HAIR_W	Ůčes (dámský)
ITEM_SUBTYPE_COSTUME_MOUNT	Mount
ITEM_SUBTYPE_DISABLED	--------------------
ITEM_SUBTYPE_FISH_ALIVE	Naživu
ITEM_SUBTYPE_FISH_GRILLED	Grilovaný
ITEM_SUBTYPE_MOUNT_SUB_FOOD	Krmivo
ITEM_SUBTYPE_MOUNT_SUB_REVIVE	Oživení
ITEM_SUBTYPE_MOUNT_SUB_SUMMON	Stvoření
ITEM_SUBTYPE_NONE	Vše
ITEM_SUBTYPE_NONE_DISPLAY	Vyberte podkategorii ...
ITEM_SUBTYPE_SPHAERA_SUB_PACK	Balík
ITEM_SUBTYPE_SPHAERA_SUB_TIME_ADD	Manipulace s časem
ITEM_SUBTYPE_WEAPON_ARROW	Šíp
ITEM_SUBTYPE_WEAPON_BELL	Zvon
ITEM_SUBTYPE_WEAPON_BOW	Luk
ITEM_SUBTYPE_WEAPON_DAGGER	Dýka
ITEM_SUBTYPE_WEAPON_FAN	Vějíř
ITEM_SUBTYPE_WEAPON_SWORD	Meč
ITEM_SUBTYPE_WEAPON_TWO_HANDED	Dvouruční
ITEM_TYPE_ARMOR	Brnění
ITEM_TYPE_COSTUME	Kostým
ITEM_TYPE_FISH	Ryba
ITEM_TYPE_MATERIAL	Další
ITEM_TYPE_METIN	Kámen duše
ITEM_TYPE_MOUNT	Mount
ITEM_TYPE_NONE	Vše
ITEM_TYPE_NONE_DISPLAY	Vyber typ předmětu...
ITEM_TYPE_POLYMORPH	Proměna
ITEM_TYPE_QUEST	Úkol
ITEM_TYPE_WEAPON	Zbraň
TEXT_TYPE_ITEMNAME	Název položky
TEXT_TYPE_NONE	Žádné hledání
TEXT_TYPE_PLAYERNAME	Jméno hráče
AUCTION_INFORMER_INFO_TEXT	Prodali jste %s za %s.
AUCTION_INFORMER_INFO_MULTI_TEXT	Prodali jste %dx %s za %s.
AUCTION_INFORMER_RECEIVED_GOLD_TEXT	Získate <TEXT color=0xFFCAA76F text="%s">.
AUCTION_GAME_MESSAGE_ITEM_BUY_NOT_EXIST	Tento item byl bohužel prodán.
AUCTION_GAME_MESSAGE_ITEM_BUY_TIMEOUT	Čas tohoto itemu vypršel.
AUCTION_GAME_MESSAGE_ITEM_BUY_SUCCESS	Úspěšně jste získali item!
AUCTION_GAME_MESSAGE_ITEM_INSERT_SUCCESS	Item byla úspěšně ukončena.
AUCTION_GAME_MESSAGE_ITEM_PRICE_TOO_HIGH	Nemůžete prodat item tak draho, protože kdybyste prodali všechny itemy, přesáhli byste svůj Yang limit.
AUCTION_GAME_MESSAGE_ITEM_TAKE_NOT_EXIST	Tento item již byl prodán.
